"Date","Price","Open","High","Low","Change %"
"Oct 05, 2018","1,733.760","1,733.760","1,733.760","1,733.760","0.06%"
"Oct 04, 2018","1,732.680","1,732.680","1,732.680","1,732.680","0.23%"
"Oct 03, 2018","1,728.720","1,728.720","1,728.720","1,728.720","0.19%"
"Oct 02, 2018","1,725.520","1,725.520","1,725.520","1,725.520","-0.21%"
"Oct 01, 2018","1,729.130","1,729.130","1,729.130","1,729.130","-0.01%"
"Sep 28, 2018","1,729.300","1,729.300","1,729.300","1,729.300","-0.21%"
"Sep 27, 2018","1,732.890","1,732.890","1,732.890","1,732.890","0.02%"
"Sep 26, 2018","1,732.610","1,732.610","1,732.610","1,732.610","-0.05%"
"Sep 25, 2018","1,733.470","1,733.470","1,733.470","1,733.470","0.13%"
"Sep 24, 2018","1,731.230","1,731.230","1,731.230","1,731.230","0.17%"
"Sep 21, 2018","1,728.360","1,728.360","1,728.360","1,728.360","-0.07%"
"Sep 20, 2018","1,729.520","1,729.520","1,729.520","1,729.520","-0.01%"
"Sep 19, 2018","1,729.660","1,729.660","1,729.660","1,729.660","0.04%"
"Sep 18, 2018","1,729.040","1,729.040","1,729.040","1,729.040","0.07%"
"Sep 17, 2018","1,727.820","1,727.820","1,727.820","1,727.820","0.05%"
"Sep 14, 2018","1,726.990","1,726.990","1,726.990","1,726.990","0.05%"
"Sep 13, 2018","1,726.150","1,726.150","1,726.150","1,726.150","0.03%"
"Sep 12, 2018","1,725.710","1,725.710","1,725.710","1,725.710","-0.02%"
"Sep 11, 2018","1,726.030","1,726.030","1,726.030","1,726.030","0.06%"
"Sep 10, 2018","1,725.060","1,725.060","1,725.060","1,725.060","0.05%"
"Sep 07, 2018","1,724.260","1,724.260","1,724.260","1,724.260","0.05%"
"Sep 06, 2018","1,723.450","1,723.450","1,723.450","1,723.450","-0.02%"
"Sep 05, 2018","1,723.750","1,723.750","1,723.750","1,723.750","-0.04%"
"Sep 04, 2018","1,724.450","1,724.450","1,724.450","1,724.450","-0.04%"
"Sep 03, 2018","1,725.120","1,725.120","1,725.120","1,725.120","-0.03%"
"Aug 31, 2018","1,725.580","1,725.580","1,725.580","1,725.580","-0.01%"
"Aug 30, 2018","1,725.800","1,725.800","1,725.800","1,725.800","-0.03%"
