"Date","Price","Open","High","Low","Change %"
"Aug 28, 2019","3,099.000","3,099.000","3,099.000","3,099.000","0.03%"
"Aug 27, 2019","3,098.000","3,098.000","3,098.000","3,098.000","0.81%"
"Aug 26, 2019","3,073.000","3,073.000","3,073.000","3,073.000","-1.60%"
"Aug 23, 2019","3,123.000","3,123.000","3,123.000","3,123.000","0.22%"
"Aug 22, 2019","3,116.000","3,116.000","3,116.000","3,116.000","-0.42%"
"Aug 21, 2019","3,129.000","3,129.000","3,129.000","3,129.000","-0.13%"
"Aug 20, 2019","3,133.000","3,133.000","3,133.000","3,133.000","0.61%"
"Aug 19, 2019","3,114.000","3,114.000","3,114.000","3,114.000","0.48%"
"Aug 16, 2019","3,099.000","3,099.000","3,099.000","3,099.000","0.13%"
"Aug 15, 2019","3,095.000","3,095.000","3,095.000","3,095.000","-0.86%"
"Aug 14, 2019","3,122.000","3,122.000","3,122.000","3,122.000","1.13%"
"Aug 13, 2019","3,087.000","3,087.000","3,087.000","3,087.000","-0.71%"
"Aug 09, 2019","3,109.000","3,109.000","3,109.000","3,109.000","0.42%"
"Aug 08, 2019","3,096.000","3,096.000","3,096.000","3,096.000","-0.29%"
"Aug 07, 2019","3,105.000","3,105.000","3,105.000","3,105.000","0.42%"
"Aug 06, 2019","3,092.000","3,092.000","3,092.000","3,092.000","-1.31%"
"Aug 05, 2019","3,133.000","3,133.000","3,133.000","3,133.000","-1.01%"
"Aug 02, 2019","3,165.000","3,165.000","3,165.000","3,165.000","-2.16%"
"Aug 01, 2019","3,235.000","3,235.000","3,235.000","3,235.000","0.65%"
"Jul 31, 2019","3,214.000","3,214.000","3,214.000","3,214.000","-0.25%"
"Jul 30, 2019","3,222.000","3,222.000","3,222.000","3,222.000","0.37%"
"Jul 29, 2019","3,210.000","3,210.000","3,210.000","3,210.000","-0.19%"
"Jul 26, 2019","3,216.000","3,216.000","3,216.000","3,216.000","0.56%"
"Jul 25, 2019","3,198.000","3,198.000","3,198.000","3,198.000","0.16%"
"Jul 24, 2019","3,193.000","3,193.000","3,193.000","3,193.000","0.31%"
"Jul 23, 2019","3,183.000","3,183.000","3,183.000","3,183.000","0.13%"
"Jul 22, 2019","3,179.000","3,179.000","3,179.000","3,179.000","-0.47%"
"Jul 19, 2019","3,194.000","3,194.000","3,194.000","3,194.000","-0.50%"
"Jul 18, 2019","3,210.000","3,210.000","3,210.000","3,210.000","-0.62%"
"Jul 17, 2019","3,230.000","3,230.000","3,230.000","3,230.000","0.28%"
"Jul 16, 2019","3,221.000","3,221.000","3,221.000","3,221.000","-0.37%"
"Jul 12, 2019","3,233.000","3,233.000","3,233.000","3,233.000","0.25%"
"Jul 11, 2019","3,225.000","3,225.000","3,225.000","3,225.000","-0.56%"
"Jul 10, 2019","3,243.000","3,243.000","3,243.000","3,243.000","0.00%"
"Jul 09, 2019","3,243.000","3,243.000","3,243.000","3,243.000","0.22%"
"Jul 08, 2019","3,236.000","3,236.000","3,236.000","3,236.000","0.56%"
"Jul 05, 2019","3,218.000","3,218.000","3,218.000","3,218.000","0.09%"
"Jul 04, 2019","3,215.000","3,215.000","3,215.000","3,215.000","0.19%"
"Jul 03, 2019","3,209.000","3,209.000","3,209.000","3,209.000","-0.77%"
"Jul 02, 2019","3,234.000","3,234.000","3,234.000","3,234.000","0.40%"
"Jul 01, 2019","3,221.000","3,221.000","3,221.000","3,221.000","0.56%"
"Jun 28, 2019","3,203.000","3,203.000","3,203.000","3,203.000","0.16%"
"Jun 27, 2019","3,198.000","3,198.000","3,198.000","3,198.000","0.35%"
"Jun 26, 2019","3,187.000","3,187.000","3,187.000","3,187.000","-0.13%"
"Jun 25, 2019","3,191.000","3,191.000","3,191.000","3,191.000","-0.13%"
"Jun 24, 2019","3,195.000","3,195.000","3,195.000","3,195.000","-0.78%"
"Jun 21, 2019","3,220.000","3,220.000","3,220.000","3,220.000","0.16%"
"Jun 20, 2019","3,215.000","3,215.000","3,215.000","3,215.000","-0.50%"
"Jun 19, 2019","3,231.000","3,231.000","3,231.000","3,231.000","0.28%"
"Jun 18, 2019","3,222.000","3,222.000","3,222.000","3,222.000","-0.12%"
"Jun 17, 2019","3,226.000","3,226.000","3,226.000","3,226.000","0.19%"
"Jun 14, 2019","3,220.000","3,220.000","3,220.000","3,220.000","0.00%"
"Jun 13, 2019","3,220.000","3,220.000","3,220.000","3,220.000","-0.28%"
"Jun 12, 2019","3,229.000","3,229.000","3,229.000","3,229.000","0.19%"
"Jun 11, 2019","3,223.000","3,223.000","3,223.000","3,223.000","0.22%"
"Jun 10, 2019","3,216.000","3,216.000","3,216.000","3,216.000","0.34%"
"Jun 07, 2019","3,205.000","3,205.000","3,205.000","3,205.000","0.19%"
"Jun 06, 2019","3,199.000","3,199.000","3,199.000","3,199.000","0.35%"
"Jun 05, 2019","3,188.000","3,188.000","3,188.000","3,188.000","0.63%"
"Jun 04, 2019","3,168.000","3,168.000","3,168.000","3,168.000","-0.44%"
"Jun 03, 2019","3,182.000","3,182.000","3,182.000","3,182.000","-1.30%"
"May 31, 2019","3,224.000","3,224.000","3,224.000","3,224.000","-0.28%"
"May 30, 2019","3,233.000","3,233.000","3,233.000","3,233.000","0.00%"
"May 29, 2019","3,233.000","3,233.000","3,233.000","3,233.000","-0.31%"
"May 28, 2019","3,243.000","3,243.000","3,243.000","3,243.000","0.06%"
"May 27, 2019","3,241.000","3,241.000","3,241.000","3,241.000","-0.15%"
"May 24, 2019","3,246.000","3,246.000","3,246.000","3,246.000","-0.82%"
"May 23, 2019","3,273.000","3,273.000","3,273.000","3,273.000","-0.30%"
"May 22, 2019","3,283.000","3,283.000","3,283.000","3,283.000","-0.36%"
"May 21, 2019","3,295.000","3,295.000","3,295.000","3,295.000","-0.06%"
"May 20, 2019","3,297.000","3,297.000","3,297.000","3,297.000","0.15%"
"May 17, 2019","3,292.000","3,292.000","3,292.000","3,292.000","0.73%"
"May 16, 2019","3,268.000","3,268.000","3,268.000","3,268.000","-0.09%"
"May 15, 2019","3,271.000","3,271.000","3,271.000","3,271.000","0.37%"
"May 14, 2019","3,259.000","3,259.000","3,259.000","3,259.000","-0.76%"
"May 13, 2019","3,284.000","3,284.000","3,284.000","3,284.000","-0.12%"
"May 10, 2019","3,288.000","3,288.000","3,288.000","3,288.000","-0.36%"
"May 09, 2019","3,300.000","3,300.000","3,300.000","3,300.000","-0.21%"
"May 08, 2019","3,307.000","3,307.000","3,307.000","3,307.000","-0.66%"
"May 07, 2019","3,329.000","3,329.000","3,329.000","3,329.000","-1.07%"
"Apr 26, 2019","3,365.000","3,365.000","3,365.000","3,365.000","-0.41%"
"Apr 25, 2019","3,379.000","3,379.000","3,379.000","3,379.000","0.42%"
"Apr 24, 2019","3,365.000","3,365.000","3,365.000","3,365.000","0.24%"
"Apr 23, 2019","3,357.000","3,357.000","3,357.000","3,357.000","-0.15%"
"Apr 22, 2019","3,362.000","3,362.000","3,362.000","3,362.000","-0.86%"
"Apr 19, 2019","3,391.000","3,391.000","3,391.000","3,391.000","-0.06%"
"Apr 18, 2019","3,393.000","3,393.000","3,393.000","3,393.000","-0.12%"
"Apr 17, 2019","3,397.000","3,397.000","3,397.000","3,397.000","0.18%"
"Apr 16, 2019","3,391.000","3,391.000","3,391.000","3,391.000","-0.09%"
"Apr 15, 2019","3,394.000","3,394.000","3,394.000","3,394.000","0.44%"
"Apr 12, 2019","3,379.000","3,379.000","3,379.000","3,379.000","0.84%"
"Apr 11, 2019","3,351.000","3,351.000","3,351.000","3,351.000","0.03%"
"Apr 10, 2019","3,350.000","3,350.000","3,350.000","3,350.000","-0.21%"
"Apr 09, 2019","3,357.000","3,357.000","3,357.000","3,357.000","0.09%"
"Apr 08, 2019","3,354.000","3,354.000","3,354.000","3,354.000","-0.12%"
"Apr 05, 2019","3,358.000","3,358.000","3,358.000","3,358.000","0.24%"
"Apr 04, 2019","3,350.000","3,350.000","3,350.000","3,350.000","0.15%"
"Apr 03, 2019","3,345.000","3,345.000","3,345.000","3,345.000","0.12%"
"Apr 02, 2019","3,341.000","3,341.000","3,341.000","3,341.000","0.57%"
"Apr 01, 2019","3,322.000","3,322.000","3,322.000","3,322.000","0.33%"
"Mar 29, 2019","3,311.000","3,311.000","3,311.000","3,311.000","0.67%"
"Mar 28, 2019","3,289.000","3,289.000","3,289.000","3,289.000","-0.18%"
"Mar 27, 2019","3,295.000","3,295.000","3,295.000","3,295.000","0.43%"
"Mar 26, 2019","3,281.000","3,281.000","3,281.000","3,281.000","0.09%"
"Mar 25, 2019","3,278.000","3,278.000","3,278.000","3,278.000","-0.97%"
"Mar 22, 2019","3,310.000","3,310.000","3,310.000","3,310.000","-1.40%"
"Mar 20, 2019","3,357.000","3,357.000","3,357.000","3,357.000","0.39%"
"Mar 19, 2019","3,344.000","3,344.000","3,344.000","3,344.000","-0.15%"
"Mar 18, 2019","3,349.000","3,349.000","3,349.000","3,349.000","-0.24%"
"Mar 15, 2019","3,357.000","3,357.000","3,357.000","3,357.000","0.63%"
"Mar 14, 2019","3,336.000","3,336.000","3,336.000","3,336.000","0.27%"
"Mar 13, 2019","3,327.000","3,327.000","3,327.000","3,327.000","0.03%"
"Mar 12, 2019","3,326.000","3,326.000","3,326.000","3,326.000","0.67%"
"Mar 11, 2019","3,304.000","3,304.000","3,304.000","3,304.000","-0.78%"
"Mar 08, 2019","3,330.000","3,330.000","3,330.000","3,330.000","-0.27%"
"Mar 07, 2019","3,339.000","3,339.000","3,339.000","3,339.000","-0.24%"
"Mar 06, 2019","3,347.000","3,347.000","3,347.000","3,347.000","-0.21%"
"Mar 05, 2019","3,354.000","3,354.000","3,354.000","3,354.000","-0.21%"
"Mar 04, 2019","3,361.000","3,361.000","3,361.000","3,361.000","0.45%"
"Mar 01, 2019","3,346.000","3,346.000","3,346.000","3,346.000","0.60%"
"Feb 28, 2019","3,326.000","3,326.000","3,326.000","3,326.000","0.39%"
"Feb 27, 2019","3,313.000","3,313.000","3,313.000","3,313.000","-0.30%"
"Feb 26, 2019","3,323.000","3,323.000","3,323.000","3,323.000","0.24%"
"Feb 25, 2019","3,315.000","3,315.000","3,315.000","3,315.000","0.12%"
"Feb 22, 2019","3,311.000","3,311.000","3,311.000","3,311.000","-0.81%"
"Feb 21, 2019","3,338.000","3,338.000","3,338.000","3,338.000","0.15%"
"Feb 20, 2019","3,333.000","3,333.000","3,333.000","3,333.000","0.30%"
"Feb 19, 2019","3,323.000","3,323.000","3,323.000","3,323.000","0.00%"
"Feb 18, 2019","3,323.000","3,323.000","3,323.000","3,323.000","0.33%"
"Feb 15, 2019","3,312.000","3,312.000","3,312.000","3,312.000","-0.48%"
"Feb 14, 2019","3,328.000","3,328.000","3,328.000","3,328.000","0.45%"
"Feb 13, 2019","3,313.000","3,313.000","3,313.000","3,313.000","0.39%"
"Feb 12, 2019","3,300.000","3,300.000","3,300.000","3,300.000","0.58%"
"Feb 08, 2019","3,281.000","3,281.000","3,281.000","3,281.000","-0.42%"
"Feb 07, 2019","3,295.000","3,295.000","3,295.000","3,295.000","0.21%"
"Feb 06, 2019","3,288.000","3,288.000","3,288.000","3,288.000","0.09%"
"Feb 05, 2019","3,285.000","3,285.000","3,285.000","3,285.000","0.58%"
"Feb 04, 2019","3,266.000","3,266.000","3,266.000","3,266.000","0.71%"
"Feb 01, 2019","3,243.000","3,243.000","3,243.000","3,243.000","0.43%"
"Jan 31, 2019","3,229.000","3,229.000","3,229.000","3,229.000","-0.06%"
"Jan 30, 2019","3,231.000","3,231.000","3,231.000","3,231.000","0.44%"
"Jan 29, 2019","3,217.000","3,217.000","3,217.000","3,217.000","-0.40%"
"Jan 28, 2019","3,230.000","3,230.000","3,230.000","3,230.000","-0.09%"
"Jan 25, 2019","3,233.000","3,233.000","3,233.000","3,233.000","0.22%"
"Jan 24, 2019","3,226.000","3,226.000","3,226.000","3,226.000","0.00%"
"Jan 23, 2019","3,226.000","3,226.000","3,226.000","3,226.000","-0.49%"
"Jan 22, 2019","3,242.000","3,242.000","3,242.000","3,242.000","-0.89%"
"Jan 21, 2019","3,271.000","3,271.000","3,271.000","3,271.000","0.68%"
"Jan 18, 2019","3,249.000","3,249.000","3,249.000","3,249.000","0.37%"
"Jan 17, 2019","3,237.000","3,237.000","3,237.000","3,237.000","0.78%"
"Jan 16, 2019","3,212.000","3,212.000","3,212.000","3,212.000","0.22%"
"Jan 15, 2019","3,205.000","3,205.000","3,205.000","3,205.000","-0.25%"
"Jan 11, 2019","3,213.000","3,213.000","3,213.000","3,213.000","0.22%"
"Jan 10, 2019","3,206.000","3,206.000","3,206.000","3,206.000","0.19%"
"Jan 09, 2019","3,200.000","3,200.000","3,200.000","3,200.000","0.60%"
"Jan 08, 2019","3,181.000","3,181.000","3,181.000","3,181.000","1.08%"
"Jan 07, 2019","3,147.000","3,147.000","3,147.000","3,147.000","2.11%"
"Jan 04, 2019","3,082.000","3,082.000","3,082.000","3,082.000","-2.34%"
"Dec 28, 2018","3,156.000","3,156.000","3,156.000","3,156.000","0.06%"
"Dec 27, 2018","3,154.000","3,154.000","3,154.000","3,154.000","0.32%"
"Dec 26, 2018","3,144.000","3,144.000","3,144.000","3,144.000","0.58%"
"Dec 25, 2018","3,126.000","3,126.000","3,126.000","3,126.000","-2.80%"
"Dec 21, 2018","3,216.000","3,216.000","3,216.000","3,216.000","-2.13%"
"Dec 20, 2018","3,286.000","3,286.000","3,286.000","3,286.000","-0.39%"
"Dec 19, 2018","3,299.000","3,299.000","3,299.000","3,299.000","-0.78%"
"Dec 18, 2018","3,325.000","3,325.000","3,325.000","3,325.000","-1.01%"
"Dec 17, 2018","3,359.000","3,359.000","3,359.000","3,359.000","-0.33%"
"Dec 14, 2018","3,370.000","3,370.000","3,370.000","3,370.000","0.21%"
"Dec 13, 2018","3,363.000","3,363.000","3,363.000","3,363.000","0.18%"
"Dec 12, 2018","3,357.000","3,357.000","3,357.000","3,357.000","0.57%"
"Dec 11, 2018","3,338.000","3,338.000","3,338.000","3,338.000","0.21%"
"Dec 10, 2018","3,331.000","3,331.000","3,331.000","3,331.000","-0.09%"
"Dec 07, 2018","3,334.000","3,334.000","3,334.000","3,334.000","-0.77%"
"Dec 06, 2018","3,360.000","3,360.000","3,360.000","3,360.000","0.06%"
"Dec 05, 2018","3,358.000","3,358.000","3,358.000","3,358.000","-1.00%"
"Dec 04, 2018","3,392.000","3,392.000","3,392.000","3,392.000","0.44%"
"Dec 03, 2018","3,377.000","3,377.000","3,377.000","3,377.000","0.30%"
"Nov 30, 2018","3,367.000","3,367.000","3,367.000","3,367.000","-0.03%"
"Nov 29, 2018","3,368.000","3,368.000","3,368.000","3,368.000","0.30%"
"Nov 28, 2018","3,358.000","3,358.000","3,358.000","3,358.000","0.03%"
"Nov 27, 2018","3,357.000","3,357.000","3,357.000","3,357.000","0.54%"
"Nov 26, 2018","3,339.000","3,339.000","3,339.000","3,339.000","-0.21%"
"Nov 22, 2018","3,346.000","3,346.000","3,346.000","3,346.000","-0.39%"
"Nov 21, 2018","3,359.000","3,359.000","3,359.000","3,359.000","-0.27%"
"Nov 20, 2018","3,368.000","3,368.000","3,368.000","3,368.000","-0.30%"
"Nov 19, 2018","3,378.000","3,378.000","3,378.000","3,378.000","-0.97%"
"Nov 16, 2018","3,411.000","3,411.000","3,411.000","3,411.000","-0.38%"
"Nov 15, 2018","3,424.000","3,424.000","3,424.000","3,424.000","-0.49%"
"Nov 14, 2018","3,441.000","3,441.000","3,441.000","3,441.000","-0.03%"
"Nov 13, 2018","3,442.000","3,442.000","3,442.000","3,442.000","-0.61%"
"Nov 12, 2018","3,463.000","3,463.000","3,463.000","3,463.000","-0.43%"
"Nov 09, 2018","3,478.000","3,478.000","3,478.000","3,478.000","0.38%"
"Nov 08, 2018","3,465.000","3,465.000","3,465.000","3,465.000","0.73%"
"Nov 07, 2018","3,440.000","3,440.000","3,440.000","3,440.000","0.03%"
"Nov 06, 2018","3,439.000","3,439.000","3,439.000","3,439.000","0.00%"
"Nov 05, 2018","3,439.000","3,439.000","3,439.000","3,439.000","0.53%"
"Nov 02, 2018","3,421.000","3,421.000","3,421.000","3,421.000","0.09%"
"Nov 01, 2018","3,418.000","3,418.000","3,418.000","3,418.000","0.03%"
"Oct 31, 2018","3,417.000","3,417.000","3,417.000","3,417.000","0.50%"
"Oct 30, 2018","3,400.000","3,400.000","3,400.000","3,400.000","0.35%"
"Oct 29, 2018","3,388.000","3,388.000","3,388.000","3,388.000","-0.85%"
"Oct 26, 2018","3,417.000","3,417.000","3,417.000","3,417.000","0.26%"
"Oct 25, 2018","3,408.000","3,408.000","3,408.000","3,408.000","-0.44%"
"Oct 24, 2018","3,423.000","3,423.000","3,423.000","3,423.000","-0.67%"
"Oct 23, 2018","3,446.000","3,446.000","3,446.000","3,446.000","0.12%"
"Oct 22, 2018","3,442.000","3,442.000","3,442.000","3,442.000","-0.86%"
"Oct 19, 2018","3,472.000","3,472.000","3,472.000","3,472.000","-0.60%"
"Oct 18, 2018","3,493.000","3,493.000","3,493.000","3,493.000","0.23%"
"Oct 17, 2018","3,485.000","3,485.000","3,485.000","3,485.000","0.69%"
"Oct 16, 2018","3,461.000","3,461.000","3,461.000","3,461.000","-0.14%"
"Oct 15, 2018","3,466.000","3,466.000","3,466.000","3,466.000","0.12%"
"Oct 12, 2018","3,462.000","3,462.000","3,462.000","3,462.000","-0.23%"
"Oct 11, 2018","3,470.000","3,470.000","3,470.000","3,470.000","-1.06%"
"Oct 10, 2018","3,507.000","3,507.000","3,507.000","3,507.000","-0.20%"
"Oct 09, 2018","3,514.000","3,514.000","3,514.000","3,514.000","-1.26%"
"Oct 05, 2018","3,559.000","3,559.000","3,559.000","3,559.000","-0.78%"
"Oct 04, 2018","3,587.000","3,587.000","3,587.000","3,587.000","0.70%"
"Oct 03, 2018","3,562.000","3,562.000","3,562.000","3,562.000","-0.25%"
"Oct 02, 2018","3,571.000","3,571.000","3,571.000","3,571.000","0.28%"
"Oct 01, 2018","3,561.000","3,561.000","3,561.000","3,561.000","0.39%"
"Sep 28, 2018","3,547.000","3,547.000","3,547.000","3,547.000","0.71%"
"Sep 27, 2018","3,522.000","3,522.000","3,522.000","3,522.000","0.03%"
"Sep 26, 2018","3,521.000","3,521.000","3,521.000","3,521.000","-0.09%"
"Sep 25, 2018","3,524.000","3,524.000","3,524.000","3,524.000","-0.56%"
"Sep 21, 2018","3,544.000","3,544.000","3,544.000","3,544.000","0.25%"
"Sep 20, 2018","3,535.000","3,535.000","3,535.000","3,535.000","0.06%"
"Sep 19, 2018","3,533.000","3,533.000","3,533.000","3,533.000","0.48%"
"Sep 18, 2018","3,516.000","3,516.000","3,516.000","3,516.000","-0.20%"
"Sep 14, 2018","3,523.000","3,523.000","3,523.000","3,523.000","0.80%"
"Sep 13, 2018","3,495.000","3,495.000","3,495.000","3,495.000","0.00%"
"Sep 12, 2018","3,495.000","3,495.000","3,495.000","3,495.000","0.14%"
"Sep 11, 2018","3,490.000","3,490.000","3,490.000","3,490.000","0.58%"
"Sep 10, 2018","3,470.000","3,470.000","3,470.000","3,470.000","0.35%"
"Sep 07, 2018","3,458.000","3,458.000","3,458.000","3,458.000","-0.77%"
"Sep 06, 2018","3,485.000","3,485.000","3,485.000","3,485.000","-0.34%"
"Sep 05, 2018","3,497.000","3,497.000","3,497.000","3,497.000","0.34%"
"Sep 04, 2018","3,485.000","3,485.000","3,485.000","3,485.000","0.09%"
"Sep 03, 2018","3,482.000","3,482.000","3,482.000","3,482.000","0.00%"
"Aug 31, 2018","3,482.000","3,482.000","3,482.000","3,482.000","-0.74%"
"Aug 30, 2018","3,508.000","3,508.000","3,508.000","3,508.000","0.49%"
"Aug 29, 2018","3,491.000","3,491.000","3,491.000","3,491.000","0.00%"
"Aug 28, 2018","3,491.000","3,491.000","3,491.000","3,491.000","0.17%"
"Aug 27, 2018","3,485.000","3,485.000","3,485.000","3,485.000","-0.26%"
"Aug 24, 2018","3,494.000","3,494.000","3,494.000","3,494.000","0.69%"
"Aug 23, 2018","3,470.000","3,470.000","3,470.000","3,470.000","0.61%"
"Aug 22, 2018","3,449.000","3,449.000","3,449.000","3,449.000","-0.46%"
"Aug 21, 2018","3,465.000","3,465.000","3,465.000","3,465.000","-0.49%"
"Aug 20, 2018","3,482.000","3,482.000","3,482.000","3,482.000","-0.20%"
"Aug 17, 2018","3,489.000","3,489.000","3,489.000","3,489.000","0.43%"
"Aug 16, 2018","3,474.000","3,474.000","3,474.000","3,474.000","-0.91%"
"Aug 15, 2018","3,506.000","3,506.000","3,506.000","3,506.000","0.60%"
"Aug 14, 2018","3,485.000","3,485.000","3,485.000","3,485.000","0.06%"
"Aug 13, 2018","3,483.000","3,483.000","3,483.000","3,483.000","-0.49%"
"Aug 10, 2018","3,500.000","3,500.000","3,500.000","3,500.000","-0.03%"
"Aug 09, 2018","3,501.000","3,501.000","3,501.000","3,501.000","-0.51%"
"Aug 08, 2018","3,519.000","3,519.000","3,519.000","3,519.000","0.28%"
"Aug 07, 2018","3,509.000","3,509.000","3,509.000","3,509.000","0.14%"
"Aug 06, 2018","3,504.000","3,504.000","3,504.000","3,504.000","-0.34%"
"Aug 03, 2018","3,516.000","3,516.000","3,516.000","3,516.000","0.09%"
"Aug 02, 2018","3,513.000","3,513.000","3,513.000","3,513.000","-0.14%"
"Aug 01, 2018","3,518.000","3,518.000","3,518.000","3,518.000","0.92%"
"Jul 31, 2018","3,486.000","3,486.000","3,486.000","3,486.000","-0.06%"
"Jul 30, 2018","3,488.000","3,488.000","3,488.000","3,488.000","0.06%"
"Jul 27, 2018","3,486.000","3,486.000","3,486.000","3,486.000","0.43%"
"Jul 26, 2018","3,471.000","3,471.000","3,471.000","3,471.000","-0.43%"
"Jul 25, 2018","3,486.000","3,486.000","3,486.000","3,486.000","0.14%"
"Jul 24, 2018","3,481.000","3,481.000","3,481.000","3,481.000","0.29%"
"Jul 23, 2018","3,471.000","3,471.000","3,471.000","3,471.000","-2.28%"
"Jul 20, 2018","3,552.000","3,552.000","3,552.000","3,552.000","-0.14%"
"Jul 19, 2018","3,557.000","3,557.000","3,557.000","3,557.000","-0.20%"
"Jul 18, 2018","3,564.000","3,564.000","3,564.000","3,564.000","0.54%"
"Jul 17, 2018","3,545.000","3,545.000","3,545.000","3,545.000","-0.20%"
"Jul 13, 2018","3,552.000","3,552.000","3,552.000","3,552.000","0.71%"
"Jul 12, 2018","3,527.000","3,527.000","3,527.000","3,527.000","0.97%"
"Jul 11, 2018","3,493.000","3,493.000","3,493.000","3,493.000","0.03%"
"Jul 10, 2018","3,492.000","3,492.000","3,492.000","3,492.000","0.84%"
"Jul 09, 2018","3,463.000","3,463.000","3,463.000","3,463.000","-0.09%"
"Jul 06, 2018","3,466.000","3,466.000","3,466.000","3,466.000","0.35%"
"Jul 05, 2018","3,454.000","3,454.000","3,454.000","3,454.000","0.09%"
"Jul 04, 2018","3,451.000","3,451.000","3,451.000","3,451.000","-0.38%"
"Jul 03, 2018","3,464.000","3,464.000","3,464.000","3,464.000","-0.32%"
"Jul 02, 2018","3,475.000","3,475.000","3,475.000","3,475.000","0.40%"
"Jun 29, 2018","3,461.000","3,461.000","3,461.000","3,461.000","0.12%"
"Jun 28, 2018","3,457.000","3,457.000","3,457.000","3,457.000","0.00%"
"Jun 27, 2018","3,457.000","3,457.000","3,457.000","3,457.000","0.29%"
"Jun 26, 2018","3,447.000","3,447.000","3,447.000","3,447.000","-0.43%"
"Jun 25, 2018","3,462.000","3,462.000","3,462.000","3,462.000","-0.20%"
"Jun 22, 2018","3,469.000","3,469.000","3,469.000","3,469.000","-1.34%"
"Jun 21, 2018","3,516.000","3,516.000","3,516.000","3,516.000","0.46%"
"Jun 20, 2018","3,500.000","3,500.000","3,500.000","3,500.000","-0.17%"
"Jun 19, 2018","3,506.000","3,506.000","3,506.000","3,506.000","-0.40%"
"Jun 18, 2018","3,520.000","3,520.000","3,520.000","3,520.000","-0.14%"
"Jun 15, 2018","3,525.000","3,525.000","3,525.000","3,525.000","0.43%"
"Jun 14, 2018","3,510.000","3,510.000","3,510.000","3,510.000","-0.11%"
"Jun 13, 2018","3,514.000","3,514.000","3,514.000","3,514.000","0.20%"
"Jun 12, 2018","3,507.000","3,507.000","3,507.000","3,507.000","0.95%"
"Jun 11, 2018","3,474.000","3,474.000","3,474.000","3,474.000","-0.43%"
"Jun 08, 2018","3,489.000","3,489.000","3,489.000","3,489.000","-0.14%"
"Jun 07, 2018","3,494.000","3,494.000","3,494.000","3,494.000","0.46%"
"Jun 06, 2018","3,478.000","3,478.000","3,478.000","3,478.000","0.03%"
"Jun 05, 2018","3,477.000","3,477.000","3,477.000","3,477.000","0.29%"
"Jun 04, 2018","3,467.000","3,467.000","3,467.000","3,467.000","0.81%"
"Jun 01, 2018","3,439.000","3,439.000","3,439.000","3,439.000","0.35%"
"May 31, 2018","3,427.000","3,427.000","3,427.000","3,427.000","0.53%"
"May 30, 2018","3,409.000","3,409.000","3,409.000","3,409.000","-1.07%"
"May 29, 2018","3,446.000","3,446.000","3,446.000","3,446.000","-0.26%"
"May 28, 2018","3,455.000","3,455.000","3,455.000","3,455.000","-0.12%"
"May 25, 2018","3,459.000","3,459.000","3,459.000","3,459.000","-0.06%"
"May 24, 2018","3,461.000","3,461.000","3,461.000","3,461.000","-1.17%"
"May 23, 2018","3,502.000","3,502.000","3,502.000","3,502.000","-0.06%"
"May 22, 2018","3,504.000","3,504.000","3,504.000","3,504.000","-0.93%"
"May 21, 2018","3,537.000","3,537.000","3,537.000","3,537.000","0.11%"
"May 18, 2018","3,533.000","3,533.000","3,533.000","3,533.000","0.60%"
"May 17, 2018","3,512.000","3,512.000","3,512.000","3,512.000","0.06%"
"May 16, 2018","3,510.000","3,510.000","3,510.000","3,510.000","0.40%"
"May 15, 2018","3,496.000","3,496.000","3,496.000","3,496.000","0.40%"
"May 14, 2018","3,482.000","3,482.000","3,482.000","3,482.000","-0.09%"
"May 11, 2018","3,485.000","3,485.000","3,485.000","3,485.000","-0.31%"
"May 10, 2018","3,496.000","3,496.000","3,496.000","3,496.000","0.75%"
"May 09, 2018","3,470.000","3,470.000","3,470.000","3,470.000","0.32%"
"May 08, 2018","3,459.000","3,459.000","3,459.000","3,459.000","0.09%"
"May 07, 2018","3,456.000","3,456.000","3,456.000","3,456.000","-0.75%"
"May 02, 2018","3,482.000","3,482.000","3,482.000","3,482.000","0.43%"
"May 01, 2018","3,467.000","3,467.000","3,467.000","3,467.000","-0.03%"
"Apr 27, 2018","3,468.000","3,468.000","3,468.000","3,468.000","0.14%"
"Apr 26, 2018","3,463.000","3,463.000","3,463.000","3,463.000","0.26%"
"Apr 25, 2018","3,454.000","3,454.000","3,454.000","3,454.000","-0.14%"
"Apr 24, 2018","3,459.000","3,459.000","3,459.000","3,459.000","0.64%"
"Apr 23, 2018","3,437.000","3,437.000","3,437.000","3,437.000","-0.66%"
"Apr 20, 2018","3,460.000","3,460.000","3,460.000","3,460.000","-0.43%"
"Apr 19, 2018","3,475.000","3,475.000","3,475.000","3,475.000","0.35%"
"Apr 18, 2018","3,463.000","3,463.000","3,463.000","3,463.000","0.29%"
"Apr 17, 2018","3,453.000","3,453.000","3,453.000","3,453.000","-0.23%"
"Apr 16, 2018","3,461.000","3,461.000","3,461.000","3,461.000","0.23%"
"Apr 13, 2018","3,453.000","3,453.000","3,453.000","3,453.000","0.70%"
"Apr 12, 2018","3,429.000","3,429.000","3,429.000","3,429.000","-0.09%"
"Apr 11, 2018","3,432.000","3,432.000","3,432.000","3,432.000","0.67%"
"Apr 10, 2018","3,409.000","3,409.000","3,409.000","3,409.000","0.00%"
"Apr 09, 2018","3,409.000","3,409.000","3,409.000","3,409.000","-0.44%"
