"Date","Price","Open","High","Low","Change %"
"Sep 26, 2019","274.72","274.72","274.72","274.72","-0.24%"
"Sep 25, 2019","275.37","275.37","275.37","275.37","0.14%"
"Sep 24, 2019","274.98","274.98","274.98","274.98","-0.84%"
"Sep 23, 2019","277.30","277.30","277.30","277.30","-0.01%"
"Sep 20, 2019","277.32","277.32","277.32","277.32","-0.48%"
"Sep 19, 2019","278.67","278.67","278.67","278.67","0.01%"
"Sep 18, 2019","278.65","278.65","278.65","278.65","0.04%"
"Sep 17, 2019","278.55","278.55","278.55","278.55","0.26%"
"Sep 16, 2019","277.84","277.84","277.84","277.84","-0.31%"
"Sep 13, 2019","278.70","278.70","278.70","278.70","-0.05%"
"Sep 12, 2019","278.83","278.83","278.83","278.83","0.31%"
"Sep 11, 2019","277.98","277.98","277.98","277.98","0.73%"
"Sep 10, 2019","275.97","275.97","275.97","275.97","0.03%"
"Sep 09, 2019","275.88","275.88","275.88","275.88","0.00%"
"Sep 06, 2019","275.88","275.88","275.88","275.88","0.09%"
"Sep 05, 2019","275.62","275.62","275.62","275.62","1.32%"
"Sep 04, 2019","272.02","272.02","272.02","272.02","1.09%"
"Sep 03, 2019","269.08","269.08","269.08","269.08","-0.68%"
"Aug 30, 2019","270.93","270.93","270.93","270.93","0.08%"
"Aug 29, 2019","270.72","270.72","270.72","270.72","1.29%"
"Aug 28, 2019","267.28","267.28","267.28","267.28","0.66%"
"Aug 27, 2019","265.54","265.54","265.54","265.54","-0.32%"
"Aug 26, 2019","266.39","266.39","266.39","266.39","1.11%"
"Aug 23, 2019","263.47","263.47","263.47","263.47","-2.59%"
"Aug 22, 2019","270.48","270.48","270.48","270.48","-0.05%"
"Aug 21, 2019","270.62","270.62","270.62","270.62","0.83%"
"Aug 20, 2019","268.39","268.39","268.39","268.39","-0.78%"
"Aug 19, 2019","270.51","270.51","270.51","270.51","1.22%"
"Aug 16, 2019","267.26","267.26","267.26","267.26","1.46%"
"Aug 15, 2019","263.41","263.41","263.41","263.41","0.27%"
"Aug 14, 2019","262.71","262.71","262.71","262.71","-2.90%"
"Aug 13, 2019","270.56","270.56","270.56","270.56","1.48%"
"Aug 12, 2019","266.62","266.50","266.62","266.50","-1.18%"
"Aug 09, 2019","269.80","269.80","269.80","269.80","-0.64%"
"Aug 08, 2019","271.55","271.55","271.55","271.55","1.91%"
"Aug 07, 2019","266.47","266.47","266.47","266.47","0.08%"
"Aug 06, 2019","266.26","266.26","266.26","266.26","1.31%"
"Aug 05, 2019","262.81","262.81","262.81","262.81","-2.98%"
"Aug 02, 2019","270.87","270.87","270.87","270.87","-0.72%"
"Aug 01, 2019","272.84","272.84","272.84","272.84","-0.89%"
"Jul 31, 2019","275.28","275.28","275.29","275.28","-1.09%"
"Jul 30, 2019","278.31","278.31","278.31","278.31","-0.25%"
"Jul 29, 2019","279.00","279.00","279.00","279.00","-0.16%"
"Jul 26, 2019","279.45","279.45","279.45","279.45","0.74%"
"Jul 25, 2019","277.40","277.40","277.40","277.40","-0.52%"
"Jul 24, 2019","278.86","278.86","278.86","278.86","0.47%"
"Jul 23, 2019","277.55","277.55","277.55","277.55","0.69%"
"Jul 22, 2019","275.66","275.66","275.66","275.66","0.28%"
"Jul 19, 2019","274.88","274.88","274.88","274.88","-0.61%"
"Jul 18, 2019","276.58","276.58","276.58","276.58","0.37%"
"Jul 17, 2019","275.56","275.56","275.56","275.56","-0.65%"
"Jul 16, 2019","277.37","277.37","277.37","277.37","-0.34%"
"Jul 15, 2019","278.31","278.31","278.31","278.31","0.02%"
"Jul 12, 2019","278.26","278.26","278.26","278.26","0.47%"
"Jul 11, 2019","276.96","276.96","276.96","276.96","0.23%"
"Jul 10, 2019","276.33","276.33","276.33","276.33","0.45%"
"Jul 09, 2019","275.08","275.08","275.08","275.08","0.15%"
"Jul 08, 2019","274.66","274.66","274.66","274.66","-0.48%"
"Jul 05, 2019","275.99","275.99","275.99","275.99","-0.17%"
"Jul 03, 2019","276.46","276.46","276.46","276.46","0.79%"
"Jul 02, 2019","274.29","274.29","274.29","274.29","0.30%"
"Jul 01, 2019","273.48","273.48","273.48","273.48","0.77%"
"Jun 28, 2019","271.40","271.40","271.40","271.39","0.58%"
"Jun 27, 2019","269.83","269.83","269.83","269.83","0.40%"
"Jun 26, 2019","268.76","268.76","268.76","268.76","-0.64%"
"Jun 25, 2019","270.49","270.49","270.49","270.49","-0.95%"
"Jun 24, 2019","273.08","273.08","273.08","273.08","-0.17%"
"Jun 21, 2019","273.55","273.55","273.55","273.55","-0.12%"
"Jun 20, 2019","273.88","273.88","273.88","273.88","0.95%"
"Jun 19, 2019","271.29","271.29","271.29","271.29","0.30%"
"Jun 18, 2019","270.48","270.48","270.48","270.48","0.97%"
"Jun 17, 2019","267.87","267.87","267.87","267.87","0.09%"
"Jun 14, 2019","267.62","267.62","267.62","267.62","-0.15%"
"Jun 13, 2019","268.01","268.01","268.01","268.01","0.44%"
"Jun 12, 2019","266.84","266.84","266.84","266.84","-0.20%"
"Jun 11, 2019","267.38","267.38","267.38","267.38","-0.03%"
"Jun 10, 2019","267.46","267.46","267.46","267.46","0.47%"
"Jun 07, 2019","266.22","266.22","266.22","266.22","1.06%"
"Jun 06, 2019","263.43","263.43","263.43","263.43","0.64%"
"Jun 05, 2019","261.75","261.75","261.75","261.75","0.83%"
"Jun 04, 2019","259.60","259.60","259.60","259.60","2.14%"
"Jun 03, 2019","254.15","254.15","254.15","254.15","-0.27%"
"May 31, 2019","254.85","254.85","254.85","254.85","-1.30%"
"May 30, 2019","258.20","258.20","258.20","258.20","0.22%"
"May 29, 2019","257.63","257.63","257.63","257.63","-0.69%"
"May 28, 2019","259.42","259.42","259.42","259.42","-0.84%"
"May 24, 2019","261.61","261.61","261.61","261.61","0.15%"
"May 23, 2019","261.21","261.21","261.21","261.21","-1.18%"
"May 22, 2019","264.34","264.34","264.34","264.34","-0.28%"
"May 21, 2019","265.08","265.08","265.08","265.08","0.85%"
"May 20, 2019","262.84","262.84","262.84","262.84","-0.68%"
"May 17, 2019","264.63","264.63","264.63","264.63","-0.57%"
"May 16, 2019","266.16","266.16","266.16","266.16","0.92%"
"May 15, 2019","263.73","263.73","263.73","263.73","0.60%"
"May 14, 2019","262.15","262.15","262.15","262.15","0.82%"
"May 13, 2019","260.03","260.03","260.03","260.03","-2.41%"
"May 10, 2019","266.46","266.46","266.46","266.46","0.41%"
"May 09, 2019","265.38","265.38","265.38","265.38","-0.27%"
"May 08, 2019","266.09","266.09","266.09","266.09","-0.16%"
"May 07, 2019","266.51","266.51","266.51","266.51","-1.65%"
"May 06, 2019","270.98","270.98","270.98","270.98","-0.44%"
"May 03, 2019","272.17","272.17","272.17","272.17","0.97%"
"May 02, 2019","269.55","269.55","269.55","269.55","-0.21%"
"May 01, 2019","270.11","270.11","270.11","270.11","-0.75%"
"Apr 30, 2019","272.15","272.15","272.15","272.15","0.10%"
"Apr 29, 2019","271.88","271.88","271.88","271.88","0.11%"
"Apr 26, 2019","271.58","271.58","271.58","271.58","0.47%"
"Apr 25, 2019","270.31","270.31","270.31","270.31","-0.03%"
"Apr 24, 2019","270.40","270.40","270.40","270.40","-0.22%"
"Apr 23, 2019","271.00","271.00","271.00","271.00","0.89%"
"Apr 22, 2019","268.61","268.61","268.61","268.61","0.10%"
"Apr 18, 2019","268.33","268.33","268.33","268.33","0.16%"
"Apr 17, 2019","267.90","267.90","267.90","267.90","-0.22%"
"Apr 16, 2019","268.49","268.49","268.49","268.49","0.05%"
"Apr 15, 2019","268.35","268.35","268.35","268.35","-0.06%"
"Apr 12, 2019","268.51","268.51","268.51","268.51","0.67%"
"Apr 11, 2019","266.72","266.72","266.72","266.72","0.00%"
"Apr 10, 2019","266.71","266.71","266.71","266.71","0.36%"
"Apr 09, 2019","265.76","265.76","265.76","265.76","-0.58%"
"Apr 08, 2019","267.30","267.30","267.30","267.30","0.10%"
"Apr 05, 2019","267.02","267.02","267.02","267.02","0.47%"
"Apr 04, 2019","265.78","265.78","265.78","265.78","0.23%"
"Apr 03, 2019","265.17","265.17","265.17","265.17","0.22%"
"Apr 02, 2019","264.60","264.60","264.60","264.60","0.00%"
"Apr 01, 2019","264.59","264.59","264.59","264.59","1.16%"
"Mar 29, 2019","261.56","261.56","261.56","261.56","0.68%"
"Mar 28, 2019","259.80","259.80","259.80","259.80","0.37%"
"Mar 27, 2019","258.83","258.83","258.83","258.83","-0.46%"
"Mar 26, 2019","260.03","260.03","260.03","260.03","0.72%"
"Mar 25, 2019","258.18","258.18","258.18","258.18","-0.07%"
"Mar 22, 2019","258.37","258.37","258.37","258.37","-1.89%"
"Mar 21, 2019","263.36","263.36","263.36","263.36","1.09%"
"Mar 20, 2019","260.51","260.51","260.51","260.51","-0.84%"
"Mar 19, 2019","262.72","262.72","262.72","262.72","-0.01%"
"Mar 18, 2019","262.75","262.75","262.75","262.75","0.37%"
"Mar 15, 2019","261.77","261.77","261.77","261.77","0.50%"
"Mar 14, 2019","260.46","260.46","260.46","260.46","-0.06%"
"Mar 13, 2019","260.61","260.61","260.61","260.61","0.71%"
"Mar 12, 2019","258.78","258.78","258.78","258.78","0.30%"
"Mar 11, 2019","258.01","258.01","258.01","258.01","1.47%"
"Mar 08, 2019","254.28","254.28","254.28","254.28","-0.20%"
"Mar 07, 2019","254.79","254.79","254.79","254.79","-0.79%"
"Mar 06, 2019","256.83","256.83","256.83","256.83","-0.65%"
"Mar 05, 2019","258.50","258.50","258.50","258.50","-0.11%"
"Mar 04, 2019","258.79","258.79","258.79","258.79","-0.38%"
"Mar 01, 2019","259.79","259.79","259.79","259.79","0.69%"
"Feb 28, 2019","258.00","258.00","258.00","258.00","-0.25%"
"Feb 27, 2019","258.65","258.65","258.65","258.65","-0.04%"
"Feb 26, 2019","258.75","258.75","258.75","258.75","-0.08%"
"Feb 25, 2019","258.96","258.96","258.96","258.96","0.14%"
"Feb 22, 2019","258.60","258.60","258.60","258.60","0.65%"
"Feb 21, 2019","256.94","256.94","256.94","256.94","-0.35%"
"Feb 20, 2019","257.84","257.84","257.84","257.84","0.20%"
"Feb 19, 2019","257.33","257.33","257.33","257.33","0.16%"
"Feb 15, 2019","256.93","256.93","256.93","256.93","1.10%"
"Feb 14, 2019","254.14","254.14","254.14","254.14","-0.23%"
"Feb 13, 2019","254.72","254.72","254.72","254.72","0.31%"
"Feb 12, 2019","253.94","253.94","253.94","253.94","1.30%"
"Feb 11, 2019","250.69","250.69","250.69","250.69","0.07%"
"Feb 08, 2019","250.51","250.51","250.51","250.51","0.10%"
"Feb 07, 2019","250.26","250.26","250.26","250.26","-0.92%"
"Feb 06, 2019","252.58","252.58","252.58","252.58","-0.21%"
"Feb 05, 2019","253.12","253.12","253.12","253.12","0.47%"
"Feb 04, 2019","251.93","251.93","251.93","251.93","0.68%"
"Feb 01, 2019","250.23","250.23","250.23","250.23","0.10%"
"Jan 31, 2019","249.98","249.98","249.98","249.98","0.88%"
"Jan 30, 2019","247.79","247.79","247.79","247.79","1.57%"
"Jan 29, 2019","243.97","243.97","243.97","243.97","-0.14%"
"Jan 28, 2019","244.32","244.32","244.32","244.32","-0.79%"
"Jan 25, 2019","246.26","246.26","246.26","246.26","0.86%"
"Jan 24, 2019","244.17","244.17","244.17","244.17","0.14%"
"Jan 23, 2019","243.83","243.83","243.83","243.83","0.22%"
"Jan 22, 2019","243.30","243.30","243.30","243.30","-1.41%"
"Jan 18, 2019","246.78","246.78","246.78","246.78","1.32%"
"Jan 17, 2019","243.57","243.57","243.57","243.57","0.77%"
"Jan 16, 2019","241.71","241.71","241.71","241.71","0.23%"
"Jan 15, 2019","241.16","241.16","241.16","241.16","1.07%"
"Jan 14, 2019","238.60","238.60","238.60","238.60","-0.52%"
"Jan 11, 2019","239.84","239.84","239.84","239.84","-0.01%"
"Jan 10, 2019","239.87","239.87","239.87","239.87","0.45%"
"Jan 09, 2019","238.79","238.79","238.79","238.79","0.44%"
"Jan 08, 2019","237.74","237.74","237.74","237.74","0.97%"
"Jan 07, 2019","235.46","235.46","235.46","235.46","0.70%"
"Jan 04, 2019","233.82","233.82","233.82","233.82","3.43%"
"Jan 03, 2019","226.06","226.06","226.06","226.06","-2.45%"
"Jan 02, 2019","231.73","231.73","231.73","231.73","0.13%"
"Dec 31, 2018","231.44","231.44","231.44","231.44","0.86%"
"Dec 28, 2018","229.46","229.46","229.46","229.46","-0.11%"
"Dec 27, 2018","229.71","229.71","229.71","229.71","0.87%"
"Dec 26, 2018","227.74","227.74","227.74","227.74","4.96%"
"Dec 24, 2018","216.97","216.97","216.97","216.97","-2.70%"
"Dec 21, 2018","223.00","223.00","223.00","223.00","-2.06%"
"Dec 20, 2018","227.70","227.70","227.70","227.70","-1.57%"
"Dec 19, 2018","231.34","231.34","231.34","231.34","-1.53%"
"Dec 18, 2018","234.93","234.93","234.93","234.93","0.01%"
"Dec 17, 2018","234.90","234.90","234.90","234.90","-2.07%"
"Dec 14, 2018","239.87","239.87","239.87","239.87","-2.42%"
"Dec 13, 2018","245.81","245.81","245.81","245.81","-0.00%"
"Dec 12, 2018","245.82","245.82","245.82","245.82","0.54%"
"Dec 11, 2018","244.49","244.49","244.49","244.49","-0.03%"
"Dec 10, 2018","244.57","244.57","244.57","244.57","0.18%"
"Dec 07, 2018","244.13","244.13","244.13","244.13","-2.32%"
"Dec 06, 2018","249.92","249.92","249.92","249.92","-0.12%"
"Dec 04, 2018","250.23","250.23","250.23","250.23","-3.23%"
"Dec 03, 2018","258.58","258.58","258.58","258.58","1.09%"
"Nov 30, 2018","255.78","255.78","255.78","255.78","0.84%"
"Nov 29, 2018","253.66","253.66","253.66","253.66","-0.20%"
"Nov 28, 2018","254.16","254.16","254.16","254.16","2.31%"
"Nov 27, 2018","248.43","248.43","248.43","248.43","0.33%"
"Nov 26, 2018","247.62","247.62","247.62","247.62","1.56%"
"Nov 23, 2018","243.81","243.81","243.81","243.81","-0.65%"
"Nov 21, 2018","245.40","245.40","245.40","245.40","0.31%"
"Nov 20, 2018","244.64","244.64","244.64","244.64","-1.81%"
"Nov 19, 2018","249.15","249.15","249.15","249.15","-1.66%"
"Nov 16, 2018","253.36","253.36","253.36","253.36","0.23%"
"Nov 15, 2018","252.78","252.78","252.78","252.78","1.10%"
"Nov 14, 2018","250.04","250.04","250.04","250.04","-0.73%"
"Nov 13, 2018","251.89","251.89","251.89","251.89","-0.14%"
"Nov 12, 2018","252.25","252.25","252.25","252.25","-1.97%"
"Nov 09, 2018","257.32","257.32","257.32","257.32","-0.90%"
"Nov 08, 2018","259.67","259.67","259.67","259.67","-0.20%"
"Nov 07, 2018","260.18","260.18","260.18","260.18","2.12%"
"Nov 06, 2018","254.78","254.78","254.78","254.78","0.64%"
"Nov 05, 2018","253.17","253.17","253.17","253.17","0.56%"
"Nov 02, 2018","251.76","251.76","251.76","251.76","-0.62%"
"Nov 01, 2018","253.33","253.33","253.33","253.33","1.06%"
"Oct 31, 2018","250.68","250.68","250.68","250.68","1.09%"
"Oct 30, 2018","247.98","247.98","247.98","247.98","1.58%"
"Oct 29, 2018","244.13","244.13","244.13","244.13","-0.66%"
"Oct 26, 2018","245.75","245.75","245.75","245.75","-1.73%"
"Oct 25, 2018","250.07","250.07","250.07","250.07","1.86%"
"Oct 24, 2018","245.51","245.51","245.51","245.51","-3.09%"
"Oct 23, 2018","253.33","253.33","253.33","253.33","-0.55%"
"Oct 22, 2018","254.72","254.72","254.72","254.72","-0.43%"
"Oct 19, 2018","255.81","255.81","255.81","255.81","-0.04%"
"Oct 18, 2018","255.90","255.90","255.90","255.90","-1.43%"
"Oct 17, 2018","259.61","259.61","259.61","259.61","-0.02%"
"Oct 16, 2018","259.66","259.66","259.66","259.66","2.15%"
"Oct 15, 2018","254.19","254.19","254.19","254.19","-0.59%"
"Oct 12, 2018","255.70","255.70","255.70","255.70","1.43%"
"Oct 11, 2018","252.09","252.09","252.09","252.09","-2.06%"
"Oct 10, 2018","257.38","257.38","257.38","257.38","-3.29%"
"Oct 09, 2018","266.13","266.13","266.13","266.13","-0.11%"
"Oct 08, 2018","266.43","266.43","266.43","266.43","-0.04%"
"Oct 05, 2018","266.54","266.54","266.54","266.54","-0.55%"
"Oct 04, 2018","268.01","268.01","268.01","268.01","-0.80%"
"Oct 03, 2018","270.16","270.16","270.16","270.16","0.07%"
"Oct 02, 2018","269.96","269.96","269.96","269.96","-0.04%"
"Oct 01, 2018","270.06","270.06","270.06","270.06","0.36%"
"Sep 28, 2018","269.09","269.09","269.09","269.09","0.00%"
"Sep 27, 2018","269.08","269.08","269.08","269.08","0.29%"
"Sep 26, 2018","268.29","268.29","268.29","268.29","-0.33%"
"Sep 25, 2018","269.17","269.17","269.17","269.17","-0.57%"
"Sep 24, 2018","270.72","270.72","270.72","270.72","-0.35%"
"Sep 21, 2018","271.68","271.68","271.68","271.68","-0.03%"
"Sep 20, 2018","271.77","271.77","271.77","271.77","0.79%"
"Sep 19, 2018","269.65","269.65","269.65","269.65","0.13%"
"Sep 18, 2018","269.31","269.31","269.31","269.31","0.54%"
"Sep 17, 2018","267.86","267.86","267.86","267.86","-0.56%"
"Sep 14, 2018","269.36","269.36","269.36","269.36","0.04%"
"Sep 13, 2018","269.24","269.24","269.24","269.24","0.55%"
"Sep 12, 2018","267.76","267.76","267.76","267.76","0.04%"
"Sep 11, 2018","267.66","267.66","267.66","267.66","0.38%"
"Sep 10, 2018","266.64","266.64","266.64","266.64","0.19%"
"Sep 07, 2018","266.14","266.14","266.14","266.14","-0.21%"
"Sep 06, 2018","266.71","266.71","266.71","266.71","-0.34%"
"Sep 05, 2018","267.61","267.61","267.61","267.61","-0.28%"
"Sep 04, 2018","268.36","268.36","268.36","268.36","-0.16%"
"Aug 31, 2018","268.78","268.78","268.78","268.78","0.02%"
"Aug 30, 2018","268.72","268.72","268.72","268.72","-0.43%"
"Aug 29, 2018","269.87","269.87","269.87","269.87","0.58%"
"Aug 28, 2018","268.32","268.32","268.32","268.32","0.03%"
"Aug 27, 2018","268.24","268.24","268.24","268.24","0.78%"
"Aug 24, 2018","266.17","266.17","266.17","266.17","0.62%"
"Aug 23, 2018","264.53","264.53","264.53","264.53","-0.16%"
"Aug 22, 2018","264.96","264.96","264.96","264.96","-0.04%"
"Aug 21, 2018","265.06","265.06","265.06","265.06","0.21%"
"Aug 20, 2018","264.50","264.50","264.50","264.50","0.25%"
"Aug 17, 2018","263.85","263.85","263.85","263.85","0.34%"
"Aug 16, 2018","262.96","262.96","262.96","262.96","0.82%"
"Aug 15, 2018","260.82","260.82","260.82","260.82","-0.74%"
"Aug 14, 2018","262.77","262.77","262.77","262.77","0.65%"
"Aug 13, 2018","261.08","261.08","261.08","261.08","-0.40%"
"Aug 10, 2018","262.12","262.12","262.12","262.12","-0.68%"
"Aug 09, 2018","263.92","263.92","263.92","263.92","-0.12%"
"Aug 08, 2018","264.23","264.23","264.23","264.23","-0.03%"
"Aug 07, 2018","264.30","264.30","264.30","264.30","0.28%"
"Aug 06, 2018","263.55","263.55","263.55","263.55","0.36%"
"Aug 03, 2018","262.60","262.60","262.60","262.60","0.48%"
"Aug 02, 2018","261.35","261.35","261.35","261.35","0.50%"
"Aug 01, 2018","260.04","260.04","260.04","260.04","-0.10%"
"Jul 31, 2018","260.31","260.31","260.31","260.31","0.49%"
"Jul 30, 2018","259.04","259.04","259.04","259.04","-0.57%"
"Jul 27, 2018","260.52","260.52","260.52","260.52","-0.66%"
"Jul 26, 2018","262.24","262.24","262.24","262.24","-0.30%"
"Jul 25, 2018","263.03","263.03","263.03","263.03","0.91%"
"Jul 24, 2018","260.66","260.66","260.66","260.66","0.48%"
"Jul 23, 2018","259.41","259.41","259.41","259.41","0.19%"
"Jul 20, 2018","258.93","258.93","258.93","258.93","-0.09%"
"Jul 19, 2018","259.17","259.17","259.17","259.17","-0.38%"
"Jul 18, 2018","260.17","260.17","260.17","260.17","0.22%"
"Jul 17, 2018","259.61","259.61","259.61","259.61","0.40%"
"Jul 16, 2018","258.57","258.57","258.57","258.57","-0.10%"
"Jul 13, 2018","258.83","258.83","258.83","258.83","0.11%"
"Jul 12, 2018","258.55","258.55","258.55","258.55","0.89%"
"Jul 11, 2018","256.28","256.28","256.28","256.28","-0.71%"
"Jul 10, 2018","258.11","258.11","258.11","258.11","0.35%"
"Jul 09, 2018","257.22","257.22","257.22","257.22","0.91%"
"Jul 06, 2018","254.89","254.89","254.89","254.89","0.85%"
"Jul 05, 2018","252.73","252.73","252.73","252.73","0.89%"
"Jul 03, 2018","250.51","250.51","250.51","250.51","-0.50%"
"Jul 02, 2018","251.76","251.76","251.76","251.76","0.31%"
"Jun 29, 2018","250.98","250.98","250.98","250.98","0.08%"
"Jun 28, 2018","250.77","250.77","250.77","250.77","0.63%"
"Jun 27, 2018","249.20","249.20","249.20","249.20","-1.32%"
"Jun 26, 2018","252.54","252.54","252.54","252.54","0.22%"
"Jun 25, 2018","251.99","251.99","251.99","251.99","-1.37%"
"Jun 22, 2018","255.49","255.49","255.49","255.49","0.19%"
"Jun 21, 2018","255.01","255.01","255.01","255.01","-0.62%"
"Jun 20, 2018","256.61","256.61","256.61","256.61","0.17%"
"Jun 19, 2018","256.17","256.17","256.17","256.17","-0.40%"
"Jun 18, 2018","257.20","257.20","257.20","257.20","-0.21%"
"Jun 15, 2018","257.74","257.74","257.74","257.74","-0.09%"
"Jun 14, 2018","257.98","257.98","257.98","257.98","0.28%"
"Jun 13, 2018","257.26","257.26","257.26","257.26","-0.40%"
"Jun 12, 2018","258.29","258.29","258.29","258.29","0.17%"
"Jun 11, 2018","257.84","257.84","257.84","257.84","0.11%"
"Jun 08, 2018","257.56","257.56","257.56","257.56","0.32%"
"Jun 07, 2018","256.75","256.75","256.75","256.75","-0.05%"
"Jun 06, 2018","256.89","256.89","256.89","256.89","0.86%"
"Jun 05, 2018","254.70","254.70","254.70","254.70","0.08%"
"Jun 04, 2018","254.50","254.50","254.50","254.50","0.45%"
"Jun 01, 2018","253.36","253.36","253.36","253.36","1.09%"
"May 31, 2018","250.62","250.62","250.62","250.62","-0.67%"
"May 30, 2018","252.30","252.30","252.30","252.30","1.28%"
"May 29, 2018","249.10","249.10","249.10","249.10","-1.15%"
"May 25, 2018","252.00","252.00","252.00","252.00","-0.22%"
"May 24, 2018","252.56","252.56","252.56","252.56","-0.20%"
"May 23, 2018","253.07","253.07","253.07","253.07","0.33%"
"May 22, 2018","252.24","252.24","252.24","252.24","-0.31%"
"May 21, 2018","253.03","253.03","253.03","253.03","0.74%"
"May 18, 2018","251.17","251.17","251.17","251.17","-0.25%"
"May 17, 2018","251.81","251.81","251.81","251.81","-0.06%"
"May 16, 2018","251.95","251.95","251.95","251.95","0.43%"
"May 15, 2018","250.87","250.87","250.87","250.87","-0.68%"
"May 14, 2018","252.58","252.58","252.58","252.58","0.09%"
"May 11, 2018","252.35","252.35","252.35","252.35","0.21%"
"May 10, 2018","251.83","251.83","251.83","251.83","0.96%"
"May 09, 2018","249.44","249.44","249.44","249.44","0.98%"
"May 08, 2018","247.02","247.02","247.02","247.02","-0.02%"
"May 07, 2018","247.08","247.08","247.08","247.08","0.35%"
"May 04, 2018","246.23","246.23","246.23","246.23","1.30%"
"May 03, 2018","243.07","243.07","243.07","243.07","-0.21%"
"May 02, 2018","243.59","243.59","243.59","243.59","-0.72%"
"May 01, 2018","245.36","245.36","245.36","245.36","0.25%"
"Apr 30, 2018","244.74","244.73","244.74","244.73","-0.70%"
"Apr 26, 2018","246.46","246.46","246.46","246.46","1.04%"
"Apr 25, 2018","243.92","243.92","243.92","243.92","0.18%"
"Apr 24, 2018","243.47","243.47","243.47","243.47","-1.33%"
"Apr 23, 2018","246.76","246.76","246.76","246.76","0.00%"
"Apr 20, 2018","246.75","246.75","246.75","246.75","-0.85%"
"Apr 19, 2018","248.86","248.86","248.86","248.86","-0.56%"
"Apr 18, 2018","250.27","250.27","250.27","250.27","0.08%"
"Apr 17, 2018","250.06","250.06","250.06","250.06","1.07%"
"Apr 16, 2018","247.42","247.42","247.42","247.42","0.81%"
"Apr 13, 2018","245.43","245.43","245.43","245.43","-0.28%"
"Apr 12, 2018","246.13","246.13","246.13","246.13","0.84%"
"Apr 11, 2018","244.08","245.43","244.08","244.08","1.48%"
"Apr 06, 2018","240.51","240.51","240.51","240.51","-2.19%"
"Apr 05, 2018","245.90","245.90","245.90","245.90","0.70%"
"Apr 04, 2018","244.19","244.19","244.19","244.19","1.16%"
"Apr 03, 2018","241.38","241.38","241.38","241.38","1.27%"
"Apr 02, 2018","238.36","238.36","238.36","238.36","-2.24%"
"Mar 29, 2018","243.81","243.81","243.81","243.81","1.38%"
"Mar 28, 2018","240.49","240.49","240.49","240.49","-0.27%"
"Mar 27, 2018","241.15","241.15","241.15","241.15","-1.73%"
"Mar 26, 2018","245.39","245.39","245.39","245.39","2.72%"
"Mar 23, 2018","238.90","238.90","238.90","238.90","-2.54%"
"Mar 22, 2018","245.13","245.13","245.13","245.13","-2.51%"
"Mar 21, 2018","251.45","251.45","251.45","251.45","-0.17%"
"Mar 20, 2018","251.88","251.88","251.88","251.88","0.15%"
"Mar 19, 2018","251.51","251.51","251.51","251.51","-1.42%"
"Mar 16, 2018","255.13","255.13","255.13","255.13","0.17%"
"Mar 15, 2018","254.69","254.69","254.69","254.69","-0.07%"
"Mar 14, 2018","254.87","254.87","254.87","254.87","-0.55%"
"Mar 13, 2018","256.27","256.27","256.27","256.27","-0.63%"
"Mar 12, 2018","257.89","257.89","257.89","257.89","-0.13%"
"Mar 09, 2018","258.22","258.22","258.22","258.22","1.74%"
"Mar 08, 2018","253.81","253.81","253.81","253.81","0.48%"
"Mar 07, 2018","252.61","252.61","252.61","252.61","-0.04%"
"Mar 06, 2018","252.72","252.72","252.72","252.72","0.27%"
"Mar 05, 2018","252.04","252.04","252.04","252.04","1.10%"
"Mar 02, 2018","249.29","249.29","249.29","249.29","0.52%"
"Mar 01, 2018","248.01","248.01","248.01","248.01","-1.32%"
"Feb 28, 2018","251.32","251.32","251.32","251.32","-1.10%"
"Feb 27, 2018","254.11","254.11","254.11","254.11","-1.26%"
"Feb 26, 2018","257.35","257.35","257.35","257.35","1.19%"
"Feb 23, 2018","254.32","254.32","254.32","254.32","1.61%"
"Feb 22, 2018","250.30","250.30","250.30","250.30","0.11%"
"Feb 21, 2018","250.03","250.03","250.03","250.03","-0.55%"
"Feb 20, 2018","251.41","251.41","251.41","251.41","-0.58%"
"Feb 16, 2018","252.87","252.87","252.87","252.87","0.04%"
"Feb 15, 2018","252.76","252.76","252.76","252.76","1.23%"
"Feb 14, 2018","249.68","249.68","249.68","249.68","1.37%"
"Feb 13, 2018","246.31","246.31","246.31","246.31","0.27%"
"Feb 12, 2018","245.65","245.65","245.65","245.65","1.40%"
"Feb 09, 2018","242.27","242.27","242.27","242.27","1.52%"
"Feb 08, 2018","238.64","238.64","238.64","238.64","-3.74%"
"Feb 07, 2018","247.90","247.90","247.90","247.90","-0.50%"
"Feb 06, 2018","249.14","249.14","249.14","249.14","1.76%"
"Feb 05, 2018","244.83","244.83","244.83","244.83","-4.10%"
"Feb 02, 2018","255.30","255.30","255.30","255.30","-2.12%"
"Feb 01, 2018","260.82","260.82","260.82","260.82","-0.05%"
"Jan 31, 2018","260.94","260.94","260.94","260.94","0.05%"
"Jan 30, 2018","260.81","260.81","260.81","260.81","-1.08%"
"Jan 29, 2018","263.66","263.66","263.66","263.66","-0.67%"
"Jan 26, 2018","265.44","265.44","265.44","265.44","1.19%"
"Jan 25, 2018","262.33","262.33","262.33","262.33","0.06%"
"Jan 24, 2018","262.17","262.17","262.17","262.17","-0.05%"
"Jan 23, 2018","262.31","262.31","262.31","262.31","0.22%"
