"Date","Price","Open","High","Low","Change %"
"Dec 26, 2018","4.47","4.47","4.47","4.47","1.13%"
"Dec 24, 2018","4.42","4.42","4.42","4.42","-1.78%"
"Dec 21, 2018","4.50","4.50","4.50","4.50","0.00%"
"Dec 20, 2018","4.50","4.50","4.50","4.50","-1.75%"
"Dec 19, 2018","4.58","4.58","4.58","4.58","0.22%"
"Dec 18, 2018","4.57","4.57","4.57","4.57","-0.65%"
"Dec 17, 2018","4.60","4.60","4.60","4.60","-1.29%"
"Dec 14, 2018","4.66","4.66","4.66","4.66","-1.27%"
"Dec 13, 2018","4.72","4.72","4.72","4.72","0.43%"
"Dec 12, 2018","4.70","4.70","4.70","4.70","-0.42%"
"Dec 11, 2018","4.72","4.72","4.72","4.72","-0.21%"
"Dec 10, 2018","4.73","4.73","4.73","4.73","-0.84%"
"Dec 07, 2018","4.77","4.77","4.77","4.77","1.49%"
"Dec 06, 2018","4.70","4.70","4.70","4.70","-1.26%"
"Dec 04, 2018","4.76","4.76","4.76","4.76","0.42%"
"Dec 03, 2018","4.74","4.74","4.74","4.74","0.85%"
"Nov 30, 2018","4.70","4.70","4.70","4.70","-0.21%"
"Nov 29, 2018","4.71","4.71","4.71","4.71","0.21%"
"Nov 28, 2018","4.70","4.70","4.70","4.70","1.51%"
"Nov 27, 2018","4.63","4.63","4.63","4.63","-0.43%"
"Nov 26, 2018","4.65","4.65","4.65","4.65","-0.21%"
"Nov 23, 2018","4.66","4.66","4.66","4.66","-2.10%"
"Nov 21, 2018","4.76","4.76","4.76","4.76","0.42%"
"Nov 20, 2018","4.74","4.74","4.74","4.74","-2.07%"
"Nov 19, 2018","4.84","4.84","4.84","4.84","1.04%"
"Nov 16, 2018","4.79","4.79","4.79","4.79","1.27%"
"Nov 15, 2018","4.73","4.73","4.73","4.73","-2.07%"
"Nov 14, 2018","4.83","4.83","4.83","4.83","2.77%"
"Nov 13, 2018","4.70","4.70","4.70","4.70","-0.63%"
"Nov 12, 2018","4.73","4.73","4.73","4.73","0.42%"
"Nov 09, 2018","4.71","4.71","4.71","4.71","-0.63%"
"Nov 08, 2018","4.74","4.74","4.74","4.74","-0.63%"
"Nov 06, 2018","4.77","4.77","4.77","4.77","-0.63%"
"Nov 05, 2018","4.80","4.80","4.80","4.80","0.42%"
"Nov 02, 2018","4.78","4.78","4.78","4.78","0.21%"
"Nov 01, 2018","4.77","4.77","4.77","4.77","0.42%"
"Oct 31, 2018","4.75","4.75","4.75","4.75","-0.42%"
"Oct 30, 2018","4.77","4.77","4.77","4.77","-1.04%"
"Oct 29, 2018","4.82","4.82","4.82","4.82","-0.62%"
"Oct 26, 2018","4.85","4.85","4.85","4.85","0.41%"
"Oct 25, 2018","4.83","4.83","4.83","4.83","-0.21%"
"Oct 24, 2018","4.84","4.84","4.84","4.84","-0.41%"
"Oct 23, 2018","4.86","4.86","4.86","4.86","-0.82%"
"Oct 22, 2018","4.90","4.90","4.90","4.90","-0.20%"
"Oct 19, 2018","4.91","4.91","4.91","4.91","0.20%"
"Oct 18, 2018","4.90","4.90","4.90","4.90","-1.01%"
"Oct 17, 2018","4.95","4.95","4.95","4.95","-0.40%"
"Oct 16, 2018","4.97","4.97","4.97","4.97","0.00%"
"Oct 15, 2018","4.97","4.97","4.97","4.97","1.02%"
"Oct 12, 2018","4.92","4.92","4.92","4.92","0.20%"
"Oct 11, 2018","4.91","4.91","4.91","4.91","-0.41%"
"Oct 10, 2018","4.93","4.93","4.93","4.93","-1.00%"
"Oct 09, 2018","4.98","4.98","4.98","4.98","0.40%"
"Oct 08, 2018","4.96","4.96","4.96","4.96","0.00%"
"Oct 05, 2018","4.96","4.96","4.96","4.96","0.20%"
"Oct 04, 2018","4.95","4.95","4.95","4.95","-1.00%"
"Oct 03, 2018","5.00","5.00","5.00","5.00","0.60%"
"Oct 02, 2018","4.97","4.97","4.97","4.97","0.81%"
"Oct 01, 2018","4.93","4.93","4.93","4.93","1.44%"
"Sep 28, 2018","4.86","4.86","4.86","4.86","0.21%"
"Sep 27, 2018","4.85","4.85","4.85","4.85","0.00%"
"Sep 26, 2018","4.85","4.85","4.85","4.85","-0.41%"
"Sep 25, 2018","4.87","4.87","4.87","4.87","0.41%"
"Sep 24, 2018","4.85","4.85","4.85","4.85","0.41%"
"Sep 21, 2018","4.83","4.83","4.83","4.83","0.62%"
"Sep 20, 2018","4.80","4.80","4.80","4.80","0.63%"
"Sep 19, 2018","4.77","4.77","4.77","4.77","0.85%"
"Sep 18, 2018","4.73","4.73","4.73","4.73","0.64%"
"Sep 17, 2018","4.70","4.70","4.70","4.70","-0.42%"
"Sep 14, 2018","4.72","4.72","4.72","4.72","-0.42%"
"Sep 13, 2018","4.74","4.74","4.74","4.74","-0.84%"
"Sep 12, 2018","4.78","4.78","4.78","4.78","0.63%"
"Sep 11, 2018","4.75","4.75","4.75","4.75","0.00%"
"Sep 10, 2018","4.75","4.75","4.75","4.75","0.42%"
"Sep 07, 2018","4.73","4.73","4.73","4.73","0.21%"
"Sep 06, 2018","4.72","4.72","4.72","4.72","-0.21%"
"Sep 05, 2018","4.73","4.73","4.73","4.73","-0.63%"
"Sep 04, 2018","4.76","4.76","4.76","4.76","-0.63%"
"Aug 31, 2018","4.79","4.79","4.79","4.79","0.00%"
"Aug 30, 2018","4.79","4.79","4.79","4.79","-0.21%"
"Aug 29, 2018","4.80","4.80","4.80","4.80","0.63%"
"Aug 28, 2018","4.77","4.77","4.77","4.77","-0.42%"
"Aug 27, 2018","4.79","4.79","4.79","4.79","0.00%"
"Aug 24, 2018","4.79","4.79","4.79","4.79","0.63%"
"Aug 23, 2018","4.76","4.76","4.76","4.76","-0.42%"
"Aug 22, 2018","4.78","4.78","4.78","4.78","0.21%"
"Aug 21, 2018","4.77","4.77","4.77","4.77","0.00%"
"Aug 20, 2018","4.77","4.77","4.77","4.77","0.00%"
"Aug 17, 2018","4.77","4.77","4.77","4.77","0.42%"
"Aug 16, 2018","4.75","4.75","4.75","4.75","1.06%"
"Aug 15, 2018","4.70","4.70","4.70","4.70","-1.88%"
"Aug 14, 2018","4.79","4.79","4.79","4.79","0.21%"
"Aug 13, 2018","4.78","4.78","4.78","4.78","-0.83%"
"Aug 10, 2018","4.82","4.82","4.82","4.82","-0.62%"
"Aug 09, 2018","4.85","4.85","4.85","4.85","-0.21%"
"Aug 08, 2018","4.86","4.86","4.86","4.86","-0.61%"
"Aug 07, 2018","4.89","4.89","4.89","4.89","0.62%"
"Aug 06, 2018","4.86","4.86","4.86","4.86","0.21%"
"Aug 03, 2018","4.85","4.85","4.85","4.85","0.41%"
"Aug 02, 2018","4.83","4.83","4.83","4.83","0.42%"
"Aug 01, 2018","4.81","4.81","4.81","4.81","-1.43%"
"Jul 31, 2018","4.88","4.88","4.88","4.88","0.00%"
"Jul 30, 2018","4.88","4.88","4.88","4.88","0.62%"
"Jul 27, 2018","4.85","4.85","4.85","4.85","0.00%"
"Jul 26, 2018","4.85","4.85","4.85","4.85","0.00%"
"Jul 25, 2018","4.85","4.85","4.85","4.85","1.04%"
"Jul 24, 2018","4.80","4.80","4.80","4.80","0.42%"
"Jul 23, 2018","4.78","4.78","4.78","4.78","0.00%"
"Jul 20, 2018","4.78","4.78","4.78","4.78","0.84%"
"Jul 19, 2018","4.74","4.74","4.74","4.74","-0.21%"
"Jul 18, 2018","4.75","4.75","4.75","4.75","0.42%"
"Jul 17, 2018","4.73","4.73","4.73","4.73","0.00%"
"Jul 16, 2018","4.73","4.73","4.73","4.73","-1.25%"
"Jul 13, 2018","4.79","4.79","4.79","4.79","-0.21%"
"Jul 12, 2018","4.80","4.80","4.80","4.80","0.84%"
"Jul 11, 2018","4.76","4.76","4.76","4.76","-2.66%"
"Jul 10, 2018","4.89","4.89","4.89","4.89","-0.41%"
"Jul 09, 2018","4.91","4.91","4.91","4.91","0.00%"
"Jul 06, 2018","4.91","4.91","4.91","4.91","0.82%"
"Jul 05, 2018","4.87","4.87","4.87","4.87","-0.41%"
"Jul 03, 2018","4.89","4.89","4.89","4.89","0.20%"
"Jul 02, 2018","4.88","4.88","4.88","4.88","-2.01%"
"Jun 29, 2018","4.98","4.98","4.98","4.98","0.20%"
"Jun 28, 2018","4.97","4.97","4.97","4.97","-0.40%"
"Jun 27, 2018","4.99","4.99","4.99","4.99","0.60%"
"Jun 26, 2018","4.96","4.96","4.96","4.96","0.40%"
"Jun 25, 2018","4.94","4.94","4.94","4.94","-1.20%"
"Jun 22, 2018","5.00","5.00","5.00","5.00","1.01%"
"Jun 21, 2018","4.95","4.95","4.95","4.95","-0.40%"
"Jun 20, 2018","4.97","4.97","4.97","4.97","0.20%"
"Jun 19, 2018","4.96","4.96","4.96","4.96","-1.20%"
"Jun 18, 2018","5.02","5.02","5.02","5.02","-0.20%"
"Jun 15, 2018","5.03","5.03","5.03","5.03","-1.57%"
"Jun 14, 2018","5.11","5.11","5.11","5.11","-0.97%"
"Jun 13, 2018","5.16","5.16","5.16","5.16","0.19%"
"Jun 12, 2018","5.15","5.15","5.15","5.15","0.19%"
"Jun 11, 2018","5.14","5.14","5.14","5.14","-0.39%"
"Jun 08, 2018","5.16","5.16","5.16","5.16","0.00%"
"Jun 07, 2018","5.16","5.16","5.16","5.16","0.19%"
"Jun 06, 2018","5.15","5.15","5.15","5.15","0.00%"
"Jun 05, 2018","5.15","5.15","5.15","5.15","0.39%"
"Jun 04, 2018","5.13","5.13","5.13","5.13","-1.16%"
"Jun 01, 2018","5.19","5.19","5.19","5.19","-0.19%"
"May 31, 2018","5.20","5.20","5.20","5.20","0.00%"
"May 30, 2018","5.20","5.20","5.20","5.20","0.58%"
"May 29, 2018","5.17","5.17","5.17","5.17","-0.77%"
"May 25, 2018","5.21","5.21","5.21","5.21","-0.57%"
"May 24, 2018","5.24","5.24","5.24","5.24","0.00%"
"May 23, 2018","5.24","5.24","5.24","5.24","0.19%"
"May 22, 2018","5.23","5.23","5.23","5.23","0.58%"
"May 21, 2018","5.20","5.20","5.20","5.20","0.58%"
"May 18, 2018","5.17","5.17","5.17","5.17","0.19%"
"May 17, 2018","5.16","5.16","5.16","5.16","0.19%"
"May 16, 2018","5.15","5.15","5.15","5.15","0.00%"
"May 15, 2018","5.15","5.15","5.15","5.15","-0.39%"
"May 14, 2018","5.17","5.17","5.17","5.17","0.39%"
"May 11, 2018","5.15","5.15","5.15","5.15","-0.58%"
"May 10, 2018","5.18","5.18","5.18","5.18","0.58%"
"May 09, 2018","5.15","5.15","5.15","5.15","0.59%"
"May 08, 2018","5.12","5.12","5.12","5.12","-0.19%"
"May 07, 2018","5.13","5.13","5.13","5.13","-0.19%"
"May 04, 2018","5.14","5.14","5.14","5.14","0.39%"
"May 03, 2018","5.12","5.12","5.12","5.12","0.20%"
"May 02, 2018","5.11","5.11","5.11","5.11","0.20%"
"May 01, 2018","5.10","5.10","5.10","5.10","-0.20%"
"Apr 30, 2018","5.11","5.11","5.11","5.11","0.20%"
"Apr 26, 2018","5.10","5.10","5.10","5.10","0.00%"
"Apr 25, 2018","5.10","5.10","5.10","5.10","0.20%"
"Apr 24, 2018","5.09","5.09","5.09","5.09","0.00%"
"Apr 23, 2018","5.09","5.09","5.09","5.09","-0.78%"
"Apr 20, 2018","5.13","5.13","5.13","5.13","0.00%"
"Apr 19, 2018","5.13","5.13","5.13","5.13","-0.58%"
"Apr 18, 2018","5.16","5.16","5.16","5.16","1.57%"
"Apr 17, 2018","5.08","5.08","5.08","5.08","0.00%"
"Apr 16, 2018","5.08","5.08","5.08","5.08","-0.20%"
"Apr 13, 2018","5.09","5.09","5.09","5.09","0.20%"
"Apr 12, 2018","5.08","5.08","5.08","5.08","-0.20%"
"Apr 11, 2018","5.09","5.07","5.07","5.07","2.41%"
"Apr 06, 2018","4.97","4.97","4.97","4.97","-0.20%"
"Apr 05, 2018","4.98","4.98","4.98","4.98","0.61%"
"Apr 04, 2018","4.95","4.95","4.95","4.95","-0.20%"
"Apr 03, 2018","4.96","4.96","4.96","4.96","0.00%"
"Apr 02, 2018","4.96","4.96","4.96","4.96","-0.60%"
"Mar 29, 2018","4.99","4.99","4.99","4.99","0.81%"
"Mar 28, 2018","4.95","4.95","4.95","4.95","-0.60%"
"Mar 27, 2018","4.98","4.98","4.98","4.98","0.00%"
"Mar 26, 2018","4.98","4.98","4.98","4.98","-0.20%"
"Mar 23, 2018","4.99","4.99","4.99","4.99","0.40%"
"Mar 22, 2018","4.97","4.97","4.97","4.97","-0.40%"
"Mar 21, 2018","4.99","4.99","4.99","4.99","0.81%"
"Mar 20, 2018","4.95","4.95","4.95","4.95","0.20%"
"Mar 19, 2018","4.94","4.94","4.94","4.94","-1.00%"
"Mar 16, 2018","4.99","4.99","4.99","4.99","0.20%"
"Mar 15, 2018","4.98","4.98","4.98","4.98","-0.60%"
"Mar 14, 2018","5.01","5.01","5.01","5.01","-0.20%"
"Mar 13, 2018","5.02","5.02","5.02","5.02","0.20%"
"Mar 12, 2018","5.01","5.01","5.01","5.01","-0.20%"
"Mar 09, 2018","5.02","5.02","5.02","5.02","0.40%"
"Mar 08, 2018","5.00","5.00","5.00","5.00","-0.40%"
"Mar 07, 2018","5.02","5.02","5.02","5.02","-0.99%"
"Mar 06, 2018","5.07","5.07","5.07","5.07","0.20%"
"Mar 05, 2018","5.06","5.06","5.06","5.06","0.60%"
"Mar 02, 2018","5.03","5.03","5.03","5.03","0.00%"
"Mar 01, 2018","5.03","5.03","5.03","5.03","0.20%"
"Feb 28, 2018","5.02","5.02","5.02","5.02","-0.59%"
"Feb 27, 2018","5.05","5.05","5.05","5.05","-0.39%"
"Feb 26, 2018","5.07","5.07","5.07","5.07","0.40%"
"Feb 23, 2018","5.05","5.05","5.05","5.05","0.00%"
"Feb 22, 2018","5.05","5.05","5.05","5.05","0.40%"
"Feb 21, 2018","5.03","5.03","5.03","5.03","0.40%"
"Feb 20, 2018","5.01","5.01","5.01","5.01","-0.20%"
"Feb 16, 2018","5.02","5.02","5.02","5.02","0.00%"
"Feb 15, 2018","5.02","5.02","5.02","5.02","0.20%"
"Feb 14, 2018","5.01","5.01","5.01","5.01","1.21%"
"Feb 13, 2018","4.95","4.95","4.95","4.95","0.61%"
"Feb 12, 2018","4.92","4.92","4.92","4.92","0.82%"
"Feb 09, 2018","4.88","4.88","4.88","4.88","-1.61%"
"Feb 08, 2018","4.96","4.96","4.96","4.96","-0.20%"
"Feb 07, 2018","4.97","4.97","4.97","4.97","-1.00%"
"Feb 06, 2018","5.02","5.02","5.02","5.02","-0.40%"
"Feb 05, 2018","5.04","5.04","5.04","5.04","-0.59%"
"Feb 02, 2018","5.07","5.07","5.07","5.07","-0.78%"
"Feb 01, 2018","5.11","5.11","5.11","5.11","0.00%"
"Jan 31, 2018","5.11","5.11","5.11","5.11","-0.39%"
"Jan 30, 2018","5.13","5.13","5.13","5.13","-0.39%"
"Jan 29, 2018","5.15","5.15","5.15","5.15","0.00%"
"Jan 26, 2018","5.15","5.15","5.15","5.15","0.19%"
"Jan 25, 2018","5.14","5.14","5.14","5.14","0.00%"
"Jan 24, 2018","5.14","5.14","5.14","5.14","1.38%"
"Jan 23, 2018","5.07","5.07","5.07","5.07","0.20%"
"Jan 22, 2018","5.06","5.06","5.06","5.06","0.40%"
"Jan 19, 2018","5.04","5.04","5.04","5.04","-0.20%"
"Jan 18, 2018","5.05","5.05","5.05","5.05","0.00%"
"Jan 17, 2018","5.05","5.05","5.05","5.05","0.40%"
"Jan 16, 2018","5.03","5.03","5.03","5.03","-0.40%"
"Jan 12, 2018","5.05","5.05","5.05","5.05","0.60%"
"Jan 11, 2018","5.02","5.02","5.02","5.02","0.00%"
"Jan 10, 2018","5.02","5.02","5.02","5.02","0.00%"
"Jan 09, 2018","5.02","5.02","5.02","5.02","0.40%"
"Jan 08, 2018","5.00","5.00","5.00","5.00","-0.20%"
"Jan 05, 2018","5.01","5.01","5.01","5.01","-0.60%"
"Jan 04, 2018","5.04","5.04","5.04","5.04","0.00%"
"Jan 03, 2018","5.04","5.04","5.04","5.04","0.20%"
"Jan 02, 2018","5.03","5.03","5.03","5.03","0.20%"
"Dec 29, 2017","5.02","5.02","5.02","5.02","-2.14%"
"Dec 28, 2017","5.13","5.13","5.13","5.13","0.59%"
"Dec 27, 2017","5.10","5.10","5.10","5.10","0.39%"
"Dec 26, 2017","5.08","5.08","5.08","5.08","1.20%"
"Dec 22, 2017","5.02","5.02","5.02","5.02","0.40%"
"Dec 21, 2017","5.00","5.00","5.00","5.00","0.40%"
"Dec 20, 2017","4.98","4.98","4.98","4.98","0.40%"
"Dec 19, 2017","4.96","4.96","4.96","4.96","0.20%"
"Dec 18, 2017","4.95","4.95","4.95","4.95","0.41%"
"Dec 15, 2017","4.93","4.93","4.93","4.93","0.41%"
"Dec 14, 2017","4.91","4.91","4.91","4.91","0.41%"
"Dec 13, 2017","4.89","4.89","4.89","4.89","0.00%"
"Dec 12, 2017","4.89","4.89","4.89","4.89","-1.01%"
"Dec 11, 2017","4.94","4.94","4.94","4.94","0.20%"
"Dec 08, 2017","4.93","4.93","4.93","4.93","0.41%"
"Dec 07, 2017","4.91","4.91","4.91","4.91","-0.41%"
"Dec 06, 2017","4.93","4.93","4.93","4.93","-1.00%"
"Dec 05, 2017","4.98","4.98","4.98","4.98","-0.80%"
"Dec 04, 2017","5.02","5.02","5.02","5.02","-0.79%"
"Dec 01, 2017","5.06","5.06","5.06","5.06","0.80%"
"Nov 30, 2017","5.02","5.02","5.02","5.02","-0.79%"
"Nov 29, 2017","5.06","5.06","5.06","5.06","-0.39%"
"Nov 28, 2017","5.08","5.08","5.08","5.08","-0.20%"
"Nov 27, 2017","5.09","5.09","5.09","5.09","0.00%"
"Nov 24, 2017","5.09","5.09","5.09","5.09","0.00%"
"Nov 22, 2017","5.09","5.09","5.09","5.09","0.59%"
"Nov 21, 2017","5.06","5.06","5.06","5.06","0.20%"
"Nov 20, 2017","5.05","5.05","5.05","5.05","-0.59%"
"Nov 17, 2017","5.08","5.08","5.08","5.08","1.20%"
"Nov 16, 2017","5.02","5.02","5.02","5.02","-0.40%"
"Nov 15, 2017","5.04","5.04","5.04","5.04","-0.20%"
"Nov 14, 2017","5.05","5.05","5.05","5.05","-1.17%"
"Nov 13, 2017","5.11","5.11","5.11","5.11","0.00%"
"Nov 10, 2017","5.11","5.11","5.11","5.11","-0.20%"
"Nov 09, 2017","5.12","5.12","5.12","5.12","-0.19%"
"Nov 08, 2017","5.13","5.13","5.13","5.13","0.00%"
"Nov 07, 2017","5.13","5.13","5.13","5.13","-0.58%"
"Nov 06, 2017","5.16","5.16","5.16","5.16","1.57%"
"Nov 03, 2017","5.08","5.08","5.08","5.08","0.20%"
"Nov 02, 2017","5.07","5.07","5.07","5.07","0.20%"
"Nov 01, 2017","5.06","5.06","5.06","5.06","0.40%"
"Oct 31, 2017","5.04","5.04","5.04","5.04","0.00%"
"Oct 30, 2017","5.04","5.04","5.04","5.04","0.40%"
"Oct 27, 2017","5.02","5.02","5.02","5.02","-0.20%"
"Oct 25, 2017","5.03","5.03","5.03","5.03","-0.20%"
"Oct 24, 2017","5.04","5.04","5.04","5.04","0.60%"
"Oct 23, 2017","5.01","5.01","5.01","5.01","0.40%"
"Oct 20, 2017","4.99","4.99","4.99","4.99","-0.20%"
"Oct 19, 2017","5.00","5.00","5.00","5.00","0.20%"
"Oct 18, 2017","4.99","4.99","4.99","4.99","-0.20%"
"Oct 17, 2017","5.00","5.00","5.00","5.00","-0.60%"
"Oct 16, 2017","5.03","5.03","5.03","5.03","0.00%"
"Oct 13, 2017","5.03","5.03","5.03","5.03","0.80%"
"Oct 12, 2017","4.99","4.99","4.99","4.99","0.60%"
"Oct 11, 2017","4.96","4.96","4.96","4.96","-0.20%"
"Oct 10, 2017","4.97","4.97","4.97","4.97","0.81%"
"Oct 09, 2017","4.93","4.93","4.93","4.93","0.20%"
"Oct 06, 2017","4.92","4.92","4.92","4.92","-0.61%"
"Oct 05, 2017","4.95","4.95","4.95","4.95","0.61%"
"Oct 04, 2017","4.92","4.92","4.92","4.92","0.20%"
"Oct 03, 2017","4.91","4.91","4.91","4.91","0.20%"
"Oct 02, 2017","4.90","4.90","4.90","4.90","-0.81%"
"Sep 29, 2017","4.94","4.94","4.94","4.94","-0.20%"
"Sep 28, 2017","4.95","4.95","4.95","4.95","-0.20%"
"Sep 27, 2017","4.96","4.96","4.96","4.96","0.00%"
"Sep 26, 2017","4.96","4.96","4.96","4.96","-0.60%"
"Sep 25, 2017","4.99","4.99","4.99","4.99","0.60%"
"Sep 22, 2017","4.96","4.96","4.96","4.96","0.00%"
"Sep 21, 2017","4.96","4.96","4.96","4.96","-0.80%"
"Sep 20, 2017","5.00","5.00","5.00","5.00","0.81%"
"Sep 19, 2017","4.96","4.96","4.96","4.96","-0.40%"
"Sep 18, 2017","4.98","4.98","4.98","4.98","0.00%"
"Sep 15, 2017","4.98","4.98","4.98","4.98","0.00%"
"Sep 14, 2017","4.98","4.98","4.98","4.98","0.20%"
"Sep 13, 2017","4.97","4.97","4.97","4.97","0.20%"
"Sep 12, 2017","4.96","4.96","4.96","4.96","-0.20%"
"Sep 11, 2017","4.97","4.97","4.97","4.97","0.20%"
"Sep 08, 2017","4.96","4.96","4.96","4.96","-1.00%"
"Sep 07, 2017","5.01","5.01","5.01","5.01","0.00%"
"Sep 06, 2017","5.01","5.01","5.01","5.01","0.40%"
"Sep 05, 2017","4.99","4.99","4.99","4.99","0.40%"
"Sep 01, 2017","4.97","4.97","4.97","4.97","0.40%"
"Aug 31, 2017","4.95","4.95","4.95","4.95","1.85%"
"Aug 30, 2017","4.86","4.86","4.86","4.86","-0.41%"
"Aug 29, 2017","4.88","4.88","4.88","4.88","0.00%"
"Aug 28, 2017","4.88","4.88","4.88","4.88","0.21%"
"Aug 25, 2017","4.87","4.87","4.87","4.87","-0.20%"
"Aug 24, 2017","4.88","4.88","4.88","4.88","0.21%"
"Aug 23, 2017","4.87","4.87","4.87","4.87","0.41%"
"Aug 22, 2017","4.85","4.85","4.85","4.85","0.00%"
"Aug 21, 2017","4.85","4.85","4.85","4.85","-0.21%"
"Aug 18, 2017","4.86","4.86","4.86","4.86","0.62%"
"Aug 17, 2017","4.83","4.83","4.83","4.83","0.00%"
"Aug 16, 2017","4.83","4.83","4.83","4.83","0.21%"
"Aug 15, 2017","4.82","4.82","4.82","4.82","-0.82%"
"Aug 14, 2017","4.86","4.86","4.86","4.86","-0.61%"
"Aug 11, 2017","4.89","4.89","4.89","4.89","0.00%"
"Aug 10, 2017","4.89","4.89","4.89","4.89","-1.01%"
"Aug 09, 2017","4.94","4.94","4.94","4.94","0.61%"
"Aug 08, 2017","4.91","4.91","4.91","4.91","0.20%"
"Aug 07, 2017","4.90","4.90","4.90","4.90","0.62%"
"Aug 04, 2017","4.87","4.87","4.87","4.87","0.00%"
"Aug 03, 2017","4.87","4.87","4.87","4.87","-0.81%"
"Aug 02, 2017","4.91","4.91","4.91","4.91","0.61%"
"Aug 01, 2017","4.88","4.88","4.88","4.88","-1.01%"
"Jul 31, 2017","4.93","4.93","4.93","4.93","-0.20%"
"Jul 28, 2017","4.94","4.94","4.94","4.94","0.41%"
"Jul 27, 2017","4.92","4.92","4.92","4.92","0.61%"
"Jul 26, 2017","4.89","4.89","4.89","4.89","0.62%"
"Jul 25, 2017","4.86","4.86","4.86","4.86","0.62%"
"Jul 24, 2017","4.83","4.83","4.83","4.83","-0.41%"
"Jul 21, 2017","4.85","4.85","4.85","4.85","-0.82%"
"Jul 20, 2017","4.89","4.89","4.89","4.89","0.00%"
"Jul 19, 2017","4.89","4.89","4.89","4.89","0.62%"
"Jul 18, 2017","4.86","4.86","4.86","4.86","0.62%"
"Jul 17, 2017","4.83","4.83","4.83","4.83","-0.21%"
"Jul 14, 2017","4.84","4.84","4.84","4.84","1.04%"
"Jul 13, 2017","4.79","4.79","4.79","4.79","-0.83%"
"Jul 12, 2017","4.83","4.83","4.83","4.83","-0.41%"
"Jul 11, 2017","4.85","4.85","4.85","4.85","0.62%"
"Jul 10, 2017","4.82","4.82","4.82","4.82","0.84%"
"Jul 07, 2017","4.78","4.78","4.78","4.78","-0.83%"
"Jul 06, 2017","4.82","4.82","4.82","4.82","0.21%"
"Jul 05, 2017","4.81","4.81","4.81","4.81","-1.03%"
"Jul 03, 2017","4.86","4.86","4.86","4.86","0.83%"
"Jun 30, 2017","4.82","4.82","4.82","4.82","2.12%"
"Jun 28, 2017","4.72","4.72","4.72","4.72","1.07%"
"Jun 26, 2017","4.67","4.67","4.67","4.67","0.43%"
"Jun 23, 2017","4.65","4.65","4.65","4.65","0.22%"
"Jun 22, 2017","4.64","4.64","4.64","4.64","-0.22%"
"Jun 21, 2017","4.65","4.65","4.65","4.65","-0.64%"
"Jun 20, 2017","4.68","4.68","4.68","4.68","-0.85%"
"Jun 19, 2017","4.72","4.72","4.72","4.72","-0.63%"
"Jun 16, 2017","4.75","4.75","4.75","4.75","0.42%"
"Jun 15, 2017","4.73","4.73","4.73","4.73","0.00%"
"Jun 14, 2017","4.73","4.73","4.73","4.73","-0.84%"
"Jun 13, 2017","4.77","4.77","4.77","4.77","0.00%"
"Jun 12, 2017","4.77","4.77","4.77","4.77","-0.83%"
"Jun 09, 2017","4.81","4.81","4.81","4.81","0.21%"
"Jun 08, 2017","4.80","4.80","4.80","4.80","0.21%"
"Jun 07, 2017","4.79","4.79","4.79","4.79","-0.62%"
"Jun 06, 2017","4.82","4.82","4.82","4.82","0.63%"
"Jun 05, 2017","4.79","4.79","4.79","4.79","-0.42%"
"Jun 02, 2017","4.81","4.81","4.81","4.81","-0.21%"
"Jun 01, 2017","4.82","4.82","4.82","4.82","-0.21%"
"May 31, 2017","4.83","4.83","4.83","4.83","-0.62%"
"May 30, 2017","4.86","4.86","4.86","4.86","-0.82%"
"May 26, 2017","4.90","4.90","4.90","4.90","0.20%"
"May 25, 2017","4.89","4.89","4.89","4.89","-0.81%"
"May 24, 2017","4.93","4.93","4.93","4.93","-0.20%"
"May 23, 2017","4.94","4.94","4.94","4.94","-0.60%"
"May 22, 2017","4.97","4.97","4.97","4.97","0.61%"
"May 19, 2017","4.94","4.94","4.94","4.94","1.44%"
"May 18, 2017","4.87","4.87","4.87","4.87","-0.61%"
"May 17, 2017","4.90","4.90","4.90","4.90","0.62%"
"May 16, 2017","4.87","4.87","4.87","4.87","0.00%"
"May 15, 2017","4.87","4.87","4.87","4.87","0.00%"
"May 12, 2017","4.87","4.87","4.87","4.87","0.41%"
"May 11, 2017","4.85","4.85","4.85","4.85","0.41%"
"May 10, 2017","4.83","4.83","4.83","4.83","0.84%"
"May 09, 2017","4.79","4.79","4.79","4.79","-0.21%"
"May 08, 2017","4.80","4.80","4.80","4.80","-0.41%"
"May 05, 2017","4.82","4.82","4.82","4.82","0.42%"
"May 04, 2017","4.80","4.80","4.80","4.80","-1.64%"
"May 03, 2017","4.88","4.88","4.88","4.88","-0.20%"
"May 02, 2017","4.89","4.89","4.89","4.89","-0.61%"
"May 01, 2017","4.92","4.92","4.92","4.92","0.20%"
"Apr 28, 2017","4.91","4.91","4.91","4.91","0.61%"
"Apr 27, 2017","4.88","4.88","4.88","4.88","-0.41%"
"Apr 26, 2017","4.90","4.90","4.90","4.90","-0.20%"
"Apr 25, 2017","4.91","4.91","4.91","4.91","0.41%"
"Apr 24, 2017","4.89","4.89","4.89","4.89","-0.20%"
"Apr 21, 2017","4.90","4.90","4.90","4.90","-0.61%"
"Apr 20, 2017","4.93","4.93","4.93","4.93","-0.20%"
"Apr 19, 2017","4.94","4.94","4.94","4.94","-0.80%"
"Apr 18, 2017","4.98","4.98","4.98","4.98","-0.80%"
