"Date","Price","Open","High","Low","Change %"
"Nov 07, 2017","112,222.000","112,222.000","112,222.000","112,222.000","0.02%"
"Nov 06, 2017","112,201.000","112,201.000","112,201.000","112,201.000","0.26%"
"Nov 02, 2017","111,911.000","111,911.000","111,911.000","111,911.000","0.05%"
"Nov 01, 2017","111,857.000","111,857.000","111,857.000","111,857.000","0.06%"
"Oct 31, 2017","111,793.000","111,793.000","111,793.000","111,793.000","0.02%"
"Oct 30, 2017","111,771.000","111,771.000","111,771.000","111,771.000","0.02%"
"Oct 27, 2017","111,746.000","111,746.000","111,746.000","111,746.000","-0.00%"
"Oct 26, 2017","111,749.000","111,749.000","111,749.000","111,749.000","-0.01%"
"Oct 25, 2017","111,763.000","111,763.000","111,763.000","111,763.000","0.02%"
"Oct 24, 2017","111,739.000","111,739.000","111,739.000","111,739.000","0.06%"
"Oct 23, 2017","111,675.000","111,675.000","111,675.000","111,675.000","0.03%"
"Oct 20, 2017","111,644.000","111,644.000","111,644.000","111,644.000","-0.05%"
"Oct 19, 2017","111,696.000","111,696.000","111,696.000","111,696.000","-0.01%"
"Oct 18, 2017","111,711.000","111,711.000","111,711.000","111,711.000","-0.02%"
"Oct 17, 2017","111,738.000","111,738.000","111,738.000","111,738.000","-0.02%"
"Oct 16, 2017","111,764.000","111,764.000","111,764.000","111,764.000","-0.00%"
"Oct 13, 2017","111,768.000","111,768.000","111,768.000","111,768.000","-0.03%"
"Oct 12, 2017","111,806.000","111,806.000","111,806.000","111,806.000","0.02%"
"Oct 11, 2017","111,784.000","111,784.000","111,784.000","111,784.000","-0.00%"
"Oct 10, 2017","111,785.000","111,785.000","111,785.000","111,785.000","-0.00%"
"Oct 06, 2017","111,786.000","111,786.000","111,786.000","111,786.000","-0.14%"
"Oct 05, 2017","111,945.000","111,945.000","111,945.000","111,945.000","0.05%"
"Oct 04, 2017","111,890.000","111,890.000","111,890.000","111,890.000","0.20%"
"Oct 03, 2017","111,672.000","111,672.000","111,672.000","111,672.000","-0.02%"
"Oct 02, 2017","111,692.000","111,692.000","111,692.000","111,692.000","-0.12%"
"Sep 29, 2017","111,826.000","111,826.000","111,826.000","111,826.000","0.15%"
"Sep 28, 2017","111,661.000","111,661.000","111,661.000","111,661.000","-0.26%"
"Sep 27, 2017","111,953.000","111,953.000","111,953.000","111,953.000","-0.21%"
"Sep 26, 2017","112,190.000","112,190.000","112,190.000","112,190.000","-0.05%"
"Sep 25, 2017","112,242.000","112,242.000","112,242.000","112,242.000","-0.02%"
"Sep 22, 2017","112,259.000","112,259.000","112,259.000","112,259.000","0.06%"
"Sep 21, 2017","112,194.000","112,194.000","112,194.000","112,194.000","0.01%"
"Sep 20, 2017","112,179.000","112,179.000","112,179.000","112,179.000","0.09%"
"Sep 19, 2017","112,081.000","112,081.000","112,081.000","112,081.000","-0.10%"
"Sep 15, 2017","112,192.000","112,192.000","112,192.000","112,192.000","0.20%"
"Sep 14, 2017","111,967.000","111,967.000","111,967.000","111,967.000","-0.17%"
"Sep 13, 2017","112,153.000","112,153.000","112,153.000","112,153.000","-0.05%"
"Sep 12, 2017","112,210.000","112,210.000","112,210.000","112,210.000","-0.17%"
"Sep 11, 2017","112,399.000","112,399.000","112,399.000","112,399.000","-0.06%"
"Sep 08, 2017","112,468.000","112,468.000","112,468.000","112,468.000","0.18%"
"Sep 07, 2017","112,269.000","112,269.000","112,269.000","112,269.000","-0.12%"
"Sep 06, 2017","112,409.000","112,409.000","112,409.000","112,409.000","0.00%"
"Sep 05, 2017","112,408.000","112,408.000","112,408.000","112,408.000","0.01%"
"Sep 04, 2017","112,395.000","112,395.000","112,395.000","112,395.000","0.07%"
"Sep 01, 2017","112,311.000","112,311.000","112,311.000","112,311.000","0.04%"
"Aug 31, 2017","112,266.000","112,266.000","112,266.000","112,266.000","0.03%"
"Aug 30, 2017","112,232.000","112,232.000","112,232.000","112,232.000","-0.02%"
"Aug 29, 2017","112,253.000","112,253.000","112,253.000","112,253.000","0.03%"
"Aug 28, 2017","112,214.000","112,214.000","112,214.000","112,214.000","0.02%"
"Aug 25, 2017","112,194.000","112,194.000","112,194.000","112,194.000","0.00%"
"Aug 24, 2017","112,193.000","112,193.000","112,193.000","112,193.000","0.07%"
"Aug 23, 2017","112,115.000","112,115.000","112,115.000","112,115.000","0.03%"
"Aug 22, 2017","112,082.000","112,082.000","112,082.000","112,082.000","0.03%"
"Aug 21, 2017","112,045.000","112,045.000","112,045.000","112,045.000","0.09%"
"Aug 18, 2017","111,947.000","111,947.000","111,947.000","111,947.000","0.07%"
"Aug 17, 2017","111,871.000","111,871.000","111,871.000","111,871.000","-0.02%"
"Aug 16, 2017","111,889.000","111,889.000","111,889.000","111,889.000","-0.03%"
"Aug 15, 2017","111,921.000","111,921.000","111,921.000","111,921.000","0.01%"
"Aug 14, 2017","111,912.000","111,912.000","111,912.000","111,912.000","0.06%"
"Aug 10, 2017","111,842.000","111,842.000","111,842.000","111,842.000","0.02%"
"Aug 09, 2017","111,822.000","111,822.000","111,822.000","111,822.000","0.13%"
