Date,y_t,y_t_1,US10Y,CAC40,DAX,DOWJONES,EURO100,NIKKEI225,SP500,VIX,GOLD,OIL,SILVER,EURCHF,EURGBP,EURUSD,GBPUSD,USDJPY
2015-01-26,-0.00040387750322236,3.66936427570481e-05,-0.000157152398861878,0.0191206638893236,0.0202954966777217,-0.0079681731929103,0.019347299859955,0.0104895584658775,0.0104895584658775,0.0104895584658775,-0.00624686813610565,-0.0156695478609185,-0.00338526112575916,-0.0102937572203741,-0.0143840120789724,-0.0233961399055796,-0.00873072025205413,0.00753136761653339
2015-01-27,-0.00221789045042614,-0.00040387750322236,-9.82327921495799e-05,0.00739389544930358,0.0138710376851855,0.000345085485554964,0.00902979836888428,-0.00247170714169635,-0.00247170714169635,-0.00247170714169635,-0.0102644384867358,-0.00969807006556822,-0.0174896741766588,-0.00828750858630707,-0.0180637325351721,-0.0196960826384675,-0.00115498350176563,-0.0117742009217896
2015-01-28,-0.00544398873625746,-0.00221789045042614,0.000284848516539233,-0.0109514076847413,-0.0158448931937655,-0.0166255485071394,-0.00941373022947246,0.0170156376387449,0.0170156376387449,0.0170156376387449,0.00956790552863402,0.0236386138403521,0.00560578684598602,0.0334561196417539,0.00442255548338618,0.01092927570218,0.00595586930643087,0.00982704280402659
2015-01-29,-0.00106847551762706,-0.00544398873625746,-0.000756500289063662,-0.00287380914736893,0.00772181785802776,-0.0113274686590217,-0.00182311183534163,0.00154255254395559,0.00154255254395559,0.00154255254395559,-0.00450026136310041,-0.0392639535430328,0,0.00785935865962934,0.00380198053633161,0.0105832978758594,0.0067808604790818,-0.00630565582554333
2015-01-30,-0.00055814301649432,-0.00106847551762706,-0.000432542966124122,0.00443398572245601,0.00250833185382634,0.0130306422369799,0.0028101643081628,-0.0107062786047824,-0.0107062786047824,-0.0107062786047824,-0.0246421034073243,0.00179811241973878,-0.075266776620724,0.00146677775282809,-0.00429837497885733,-0.00758717993214191,-0.00301743296305753,-0.00155501011601144
2015-02-02,0.000799155497995399,-0.00055814301649432,-0.000275352059013069,-0.00588592371138526,-0.00406396761737093,-0.0145686374861235,-0.00659865121824113,0.0038644458965493,0.0038644458965493,0.0038644458965493,0.0188707381982017,0.080025497001459,0.0255684046555174,0.0213648224976968,0.00856504811823313,0.00478401692012159,-0.00418577759879953,0.00556309091494843
2015-02-03,0.00848516317442544,0.000799155497995399,0.000422830908355295,0.00507369484099283,0.0124234850043862,0.0113590927989297,0.00212731254908595,-0.00660482322699566,-0.00660482322699566,-0.00660482322699566,-0.0018006416922313,0.0271972181541836,0.0024981568166764,-0.0035452535575971,-0.00279794999665784,-0.00234404984788016,0.000527744032531015,-0.00903879038170534
2015-02-04,-0.00574409310867229,0.00848516317442544,0.00102192228528172,0.0107957854926698,0.00579591336853814,0.0174359912623977,0.011070267762577,-0.0127353221721459,-0.0127353221721459,-0.0127353221721459,-0.0130133155789037,0.0678490341773681,0.00405321909701248,0.00907750727069383,0.00679474195381836,0.00288820659255715,-0.00391497802894082,0.00333107033061403
2015-02-05,0.00448036249552618,-0.00574409310867229,-0.00020626556273131,0.00392565279272748,0.00186862408846978,0.000374603776293782,0.00442222249471921,0.0195862118105888,0.0195862118105888,0.0195862118105888,0.00324953565120546,-0.0907024872332407,0.00426710369528933,0.0079583555990052,0.00263365270245812,0.0101452198741679,0.00755782228188155,0.00060374713018851
2015-02-06,-0.000624333647980412,0.00448036249552618,0.000176801658467339,0.00148942541905993,-0.000541800445577747,0.0119165548455676,0.000986051907147382,-0.00989800392295782,-0.00989800392295782,-0.00989800392295782,-0.00142533001015327,0.0410448592563477,-0.0115166642264876,-0.0111690594237441,-0.0146454488275475,-0.0121734212077271,0.0025011440332429,-0.00304768375766543
2015-02-09,0.00056862131683379,-0.000624333647980412,0.00102090909033928,-0.00261221982041103,-0.00542673740797077,-0.00339362994345285,-0.00219015687996867,0.00818599691727085,0.00818599691727085,0.00818599691727085,-0.0225178597461478,0.0236871016288884,-0.0296554908505453,0.00918540034037571,0.00388194048830154,0.0134460261414973,0.00956411190711029,0.00210372991389063
2015-02-10,-0.000424141256532191,0.00056862131683379,0.00090224390241065,-0.00855266125226648,-0.0170046623865736,-0.0053484664884394,-0.00963073631552477,0.00358761228826004,0.00358761228826004,0.00358761228826004,0.00557646799796872,0.0223826082321933,0.0222944132515618,-0.00902318892129021,-0.00804833318282837,-0.0138313018967775,-0.00568561642828872,0.0121351732920183
2015-02-12,0.00610160792074336,-0.000424141256532191,0.000490157644508915,0.00953705989526881,0.00843436655487268,0.00784030887623672,0.00983688690640544,-0.00335081068239456,-0.00335081068239456,-0.00335081068239456,-0.00744225478948073,-0.0552240026445662,-0.0116188381589551,-0.000859065580441597,0.00236756547407826,0.00110947508304519,-0.00150713751587499,-0.00342687028520781
2015-02-13,0.00127391168745974,0.00610160792074336,-0.000254851991185182,0.00648501085293883,0.0153019768837101,0.00578225915263949,0.00741710184237377,0.0183568996251147,0.0183568996251147,0.0183568996251147,0.000901952429497969,0.0473851567045187,0.00196873845861746,0.00161958783556506,0.000323519899295283,-0.000882746343757526,-0.00126603084821945,0.0067799932409114
2015-02-17,-0.0028033171518895,0.00127391168745974,0.000205847036774602,0.00699163842215407,0.0039985337260695,0.00260997601681039,0.00524298814594092,-0.00369772688607343,-0.00369772688607343,-0.00369772688607343,0.00523178178777448,0.0301975061815842,0.0293655115125895,0.00958740149079163,-0.00147016205003264,0.00809833664469162,0.00974197104291822,-0.0104900287737814
2015-02-18,-0.00303219741330003,-0.0028033171518895,0.00102860006815851,-0.00112886197090892,-0.00620160370042214,0.00156544929164724,9.6400233149328e-05,0.00410750139713181,0.00410750139713181,0.00410750139713181,-0.0151157270389312,0.0141099135955691,-0.054472442845186,-0.00531491832054749,-0.00240902009884321,-0.00580892411814443,-0.00287546740740753,-0.000658081040421416
2015-02-19,9.80018809675239e-06,-0.00303219741330003,-0.000401517939045869,0.00942945469239875,0.00598263387987678,-0.000982912063375813,0.00854584026359869,0.0117217146871741,0.0117217146871741,0.0117217146871741,-0.00697737298227545,-0.0263098363979539,-0.00686866431575993,0.010508076540753,0.00621371714250717,0.00621936475121394,-0.000184306527675527,0.00602444404360125
2015-02-20,0.000464299400194235,9.80018809675239e-06,-0.000137140618327332,0.00711151237332692,0.00372814173492532,-0.00244783241620105,0.00654385227927809,0.00359912711953667,0.00359912711953667,0.00359912711953667,0.00614928414738122,-0.0189744126155805,0.00741856809645791,0.00557624866971803,-0.00567185855433745,-0.000410440633069489,0.00555787020979269,-0.00436321447372696
2015-02-23,-0.00425724051335741,0.000464299400194235,0.000333023167777345,-0.000492516307681816,0.00441665301671245,0.00856280641690821,-0.000200552043068596,0.00368946246104825,0.00368946246104825,0.00368946246104825,-0.00223923129020531,-0.016157987003472,-0.00661888792589353,0.00501719904071723,-0.00189779099930573,-0.00292531695277087,-0.00123464927182732,0.0025159872870254
2015-02-24,0.00133477736060191,-0.00425724051335741,-0.000362412890193491,0.00647877146493313,0.00723850135750151,-0.00130178616765129,0.00868173375043297,0.00731644523690703,0.00731644523690703,0.00731644523690703,-0.00340997118008742,-0.017837911416002,-0.000984312598697693,-0.00790885722839713,0.00338638996151793,0.00129592575268681,-0.00200265767909782,0.00073927184165497
2015-02-25,0.000312397348436144,0.00133477736060191,-0.00100957141000301,0.00495247303125294,0.00669935355720614,0.00508449779620087,0.00582254158357406,0.00736766602445163,0.00736766602445163,0.00736766602445163,-0.00283666542330059,-0.00344377935811152,-0.0040088247590257,0.00633208187040923,-0.00828302651362884,-0.00426953159461117,0.00410227321872915,-0.00145387646288429
2015-02-26,7.63452478618581e-05,0.000312397348436144,-0.000323670623831919,-0.000863931428685615,0.000404112695267563,0.000844319170599131,-0.00198923711036661,-0.00098316216794682,-0.00098316216794682,-0.00098316216794682,0.00341964214885847,0.0341112753573844,0.0148442281280448,0.000185632077755895,0.000204505948427279,0.000532815350629717,0.000432849603169708,-9.25334855685915e-05
2015-02-27,0.00331463180218497,7.63452478618581e-05,0.000833484552794029,0.00580015208166317,0.0103757875240798,-0.000557117043972817,0.00853289794813173,0.0107351600591873,0.0107351600591873,0.0107351600591873,0.00713516350401486,-0.0568931951679301,0.00963439451532928,0.00064944103966567,-0.00225186897847169,0.00216802778172092,0.00450820872114326,-0.000588934626539644
2015-03-02,0.000864570195223346,0.00331463180218497,-9.8020956959081e-05,0.00828628717880864,0.00655290439778171,-0.00449668874079136,0.00573061351719096,0.000646577170656658,0.000646577170656658,0.000646577170656658,0.00247708826144944,0.0324750291154866,-0.00423012475111029,-0.0101140430104599,-0.00711639424261181,-0.0140265492530425,-0.00716389837721735,0.0046599776573074
2015-03-03,-0.000780670222557582,0.000864570195223346,0.00084266640298013,-0.00692288689796874,0.000762772979165061,0.00856270720518018,-0.00202673047144695,0.00153842125852418,0.00153842125852418,0.00153842125852418,-0.00404911113710917,-0.00342220773695465,-0.00643987644810601,-0.00220414186358297,-0.0033218271632892,-0.00388066647818686,-0.000770821962729602,0.00375411292256659
2015-03-04,-0.00188933232721014,-0.000780670222557582,0.000274203343081721,-0.00982370972597917,-0.0114585538372883,-0.00467290765912088,-0.010767894811791,-0.000622745369950294,-0.000622745369950294,-0.000622745369950294,-0.00306833683957241,0.0185800969812478,-0.00912303921654715,0.00599140530333452,0.00454577544268683,0.00152992217751053,-0.00306059536924837,0.00314965892301482
2015-03-05,-0.00232376366053185,-0.00188933232721014,6.85390893380782e-05,0.00982986631287832,0.00970593757057882,-0.00586602009700296,0.00876803635562529,-0.00594693835760047,-0.00594693835760047,-0.00594693835760047,-0.0028279350410289,0.019794845451671,-0.00778015680507637,0.00278685419837607,-4.12322958887614e-05,0.000279948823963717,0.000491444482361009,-0.0047281494757092
2015-03-06,-0.00263833056867973,-0.00232376366053185,-0.000244804035593112,0.00934331716816482,0.00992652067092797,0.00214283845232924,0.0104906794417107,0.00257587481967132,0.00257587481967132,0.00257587481967132,-0.00392235178440828,-0.0150555394888785,0,-0.00652727374539166,-0.00229795005728351,-0.00899475751817355,-0.00663170981529157,0.000117013806784794
2015-03-09,-0.00451152819737764,-0.00263833056867973,0.00102777446952454,0.00016928764376566,0.00407374259061357,-0.01550028427155,0.00139794717049341,0.0116196247545995,0.0116196247545995,0.0116196247545995,-0.0269508244059197,-0.0229161569748994,-0.0218081082908075,0.00618283296950806,-0.00342229793352056,-0.0045220095054601,-0.00114444161976366,0.00328747543961581
2015-03-10,-0.00514732797430243,-0.00451152819737764,-0.000557803638229419,-0.00548398386897458,0.00269230415525219,0.00775076223787953,-0.0070504761617205,-0.00955737192120314,-0.00955737192120314,-0.00955737192120314,0.00197386719311571,0.00783055895796253,-0.00183899351107626,-0.00599547933898322,-0.00469708854853826,-0.0170092463309403,-0.0125306164804907,0.00576451868322542
2015-03-11,-0.000845407515717112,-0.00514732797430243,-6.85236578196833e-05,-0.0112536382265496,-0.00708162851834562,-0.0186653626423118,-0.011256342254797,-0.00669815320162196,-0.00669815320162196,-0.00669815320162196,-0.00541591523703605,-0.0347984848344746,-0.00905387464985474,0.00177811099209114,-0.00393813607775845,-0.00116054885393246,0.00312175140416894,0.00552557509255475
2015-03-12,0.00128607733067217,-0.000845407515717112,-0.000616924309246645,0.0234430409965582,0.0262269814836859,-0.00156091427172761,0.0218287596745778,0.00312449026497586,0.00312449026497586,0.00312449026497586,-0.00813577734685281,-0.00248814147116083,-0.0173142124876837,-0.000748292991609195,-0.0100897716956166,-0.0115783823594255,-0.00150926523868505,-0.00305218719847519
2015-03-13,-0.00472645019803058,0.00128607733067217,0.000186096623862708,-0.00208709909204919,-0.000559244223564829,0.0146259633679327,-0.00153550634968327,0.0141904795100045,0.0141904795100045,0.0141904795100045,0.00121593296584628,-0.0235255343451072,0.00959862094245523,-0.004210216682793,-0.00564973254211902,-0.0150491257161531,-0.00993511420464258,0.00307694638124234
2015-03-16,0.00149145398308514,-0.00472645019803058,-0.000137120470342238,0.00462700740379167,0.00862590927145138,-0.00818700461900253,0.00345405692378937,0.0137608735638635,0.0137608735638635,0.0137608735638635,0.00043389596759475,-0.0481102465734441,-0.00103325808353224,0.00106125717269525,0.0103289089464312,0.00732563183799336,-0.00260971926015682,-0.000766303186009477
2015-03-17,-0.00175866367894823,0.00149145398308514,-0.000411474259273614,0.0100680173952079,0.0221128064194222,0.0127698488943785,0.00977921699185331,-0.000425422704760536,-0.000425422704760536,-0.000425422704760536,0.000607201538591752,-0.0216419400075043,0.00797996383448984,-0.00970583786868756,-0.00425673043590892,-0.0137088001782047,-0.00932491338623577,0.000206057007754653
2015-03-18,0.0069027392845447,-0.00175866367894823,-0.000245005562851973,-0.00638846403845204,-0.0154770119580384,-0.00716455098777013,-0.00756067247175807,0.00987207325426365,0.00987207325426365,0.00987207325426365,-0.00434481026475087,-0.00961770637783561,-0.00250296957037407,0.00976215633083281,0.00393424703049364,0.00867465156261343,0.00473335819424083,0.000197725682312616
2015-03-19,-0.00463287303936912,0.0069027392845447,-0.000872707360145223,0.000892385228942514,-0.00485953126652123,0.0126436017569164,0.000677794605611491,0.00551445148171667,0.00551445148171667,0.00551445148171667,0.00269598363198029,0.0272372945933925,-0.00238041737519581,0.000215858060086762,0.0072378021394393,0.0023711692182963,-0.00498413866504334,-0.000717074640625932
2015-03-20,0.00777572106813791,-0.00463287303936912,0.000186372264422804,0.000746778570920931,-0.00196196631732341,-0.0065025590458477,0.00037407906912428,-0.00348119828807915,-0.00348119828807915,-0.00348119828807915,0.0152555873982626,-0.015798139624544,0.0362434128519995,-0.00115491343945123,0.00945011120384986,0.02349413639632,0.0141288857869064,-0.0100769547183006
2015-03-23,0.000404071392902801,0.00777572106813791,-0.000392403081475234,0.0099381945379145,0.011694111111289,0.00934540515718335,0.00768317048882981,0.00428622859790499,0.00428622859790499,0.00428622859790499,0.0133398238266179,0.0392557540114079,0.0466640688916995,-0.00801777629106542,-0.00323235953391706,-0.0168274419033473,-0.0134796970467083,0.00579671582728803
2015-03-24,-0.00262997803001465,0.000404071392902801,-0.000127564162493404,-0.00650173472887429,-0.0119933765939157,-0.00064073655702093,-0.00554247418343173,0.00987624691095247,0.00987624691095247,0.00987624691095247,0.00269719561181092,0.0371406853318765,0.000296333613231995,0.00198684960577607,0.00201799678705223,0.0146702761978121,0.0122237288599692,-0.00610495728432399
2015-03-25,-0.00219071063367277,-0.00262997803001465,-0.000382790152244805,0.00665691728510538,0.00919199383507709,-0.00580719190929206,0.00426769372491478,-0.00207309055704031,-0.00207309055704031,-0.00207309055704031,0.00310959705643841,0.00126362697167606,0.00537899938527428,-0.000472701497811605,0.0108492213210792,0.0108748246936813,0.000582703230888804,-0.00231048118231764
2015-03-26,0.00134683812378,-0.00219071063367277,0.000598658434182584,-0.0133126416964159,-0.0117608539060205,-0.016378993929573,-0.0123597282618086,0.00165992393831177,0.00165992393831177,0.00165992393831177,0.00468824466918388,0.0351566614543854,0.00100173832145355,-0.0107430799839224,0.00395327477521967,-0.00393280688823823,-0.00792326408016902,0.000342321359603312
2015-03-27,-0.00452157532758261,0.00134683812378,0.000578689529608852,-0.0029200457784221,-0.0018255203516735,-0.00227753051800036,-0.00527118361813445,-0.014028730210166,-0.014028730210166,-0.014028730210166,0.0064934684697737,0.044124825230011,0.00832800543709268,0.00619374032076838,0.00241877521411598,0.00534615338512393,0.00292683070091724,-0.00228158674108118
2015-03-30,0.00252655563242986,-0.00452157532758261,-0.000186321090615561,0.00551970107200412,0.00207914884678914,0.00194568134644887,0.00380580096663221,-0.00957199446540005,-0.00957199446540005,-0.00957199446540005,-0.00440761405885443,-0.051057968967213,-0.00409668741733001,-0.00409309980802783,-0.00571663459638309,-0.00678361576845818,-0.00127859322411569,-0.00280685228925574
2015-03-31,-0.00327355238543349,0.00252655563242986,-0.000255021972505751,0.00977711164346868,0.0181750515027816,0.0147751634271846,0.0122368983990564,0.00650023894769982,0.00650023894769982,0.00650023894769982,-0.0125808917483527,-0.00389542270028541,-0.0234369504079931,-0.00210064051274054,-0.00195385949285299,-0.000130446844933081,0.00184439185522058,0.00056201114815962
2015-04-01,0.00350837254461601,-0.00327355238543349,-0.000461166366577892,-0.00986053129086947,-0.00996507071325152,-0.0111988751528121,-0.00965359705133784,-0.0105862550297015,-0.0105862550297015,-0.0105862550297015,-0.00143593333685242,-0.0224355488987597,-0.00457314728573037,0.0013372816970463,4.10292880792007e-05,-0.00503795642637715,-0.00516722180297936,0.00637794047929695
2015-04-02,0.00160517425768204,0.00350837254461601,-0.000343559971771888,0.00566175706659915,0.00293813815897642,-0.0043941434210419,0.0044289739425309,-0.0090033114271826,-0.0090033114271826,-0.0090033114271826,0.0209107656856861,0.0509886681489587,0.0275408931000971,-0.00353813421930417,-0.00989562775422385,-0.00854125504728694,0.00137793118921415,7.50140595470998e-05
2015-04-07,0.0040891325928671,0.00160517425768204,0.000667458480398293,0.00235191470718333,-0.00283621215858442,0.0036693747256995,0.0040066783404143,0.0144965461744343,0.0144965461744343,0.0144965461744343,-0.00597756200796414,-0.0191480406265129,-0.0212281898989756,-0.00331038755546405,0.0026346478123947,0.00295703039710405,0.000489443931362698,-0.00373968281709236
2015-04-08,0.000144105441300941,0.0040891325928671,-0.000206079341275458,0.0150706650512857,0.0129619075640433,0.00629541391303939,0.015362231724997,0.0168282275398647,0.0168282275398647,0.0168282275398647,-0.00658655448695569,0.0346812182636361,-0.0159200296284727,-9.54790662874768e-05,-0.0033992826260341,-0.0060648904730573,-0.00268397843056916,0.00548888506661521
2015-04-09,0.000213823231489535,0.000144105441300941,-0.000117778693970581,-0.00278577330794941,-0.00725677265785422,0.00151433296521704,-0.00490184166613763,0.00757143665113963,0.00757143665113963,0.00757143665113963,-0.00621454554169433,-0.0682257254968845,-0.0231484845108713,-0.0021985383801886,-0.00561365684836448,-0.0101724442223085,-0.00450151057030314,0.00678164320080291
2015-04-10,0.00146555334209317,0.000213823231489535,0.00060837399213318,0.0139363661980892,0.0107908207781974,0.003135460385135,0.0135726129046027,0.00744626382635624,0.00744626382635624,0.00744626382635624,-0.00792760874875456,0.00731162240909442,-0.0169309032390552,-0.00294212284505484,-0.0071340999075373,-0.0035975073772402,0.00368321565497452,-0.00163071619565262
2015-04-13,-0.000170542893148495,0.00146555334209317,0.000294241692247181,0.00603093591621396,0.0169751509818016,0.00549306556461815,0.00685947683546098,-0.00151033174713047,-0.00151033174713047,-0.00151033174713047,0.00917361134373681,0.0165970421115397,0.0126639052541692,0.000172741406544592,-0.000137959578062485,-0.0108342775250393,-0.011053219145271,0.0037898433895476
2015-04-14,0.000622267117500976,-0.000170542893148495,-0.000529697398230462,0.00260327971450401,-0.00291339408542626,-0.00447410335384227,0.00300328455640752,-0.000109005400194184,-0.000109005400194184,-0.000109005400194184,-0.00440944759115317,0.00521490322552947,-0.0055130304709428,-0.00330645540040286,-0.000552028719511204,-0.00556514904338826,-0.00506411952272392,-0.00283273500703373
2015-04-15,0.00161025897170259,0.000622267117500976,-3.92480081686556e-05,-0.00688685639811205,-0.00904747414156317,0.00331319176632812,-0.0065839146904535,0.000161688784758644,0.000161688784758644,0.000161688784758644,-0.00543456856450117,0.0262372652347998,-0.00795551665875044,-0.00539641710213474,-0.00512076407886304,-0.00348396220748152,0.00186157271992404,-0.00124862254430144
2015-04-16,0.000771310019822924,0.00161025897170259,-0.000323854856973094,0.0069306269937042,0.000305837874642229,0.00419981850445981,0.00473237437155488,-0.00195683566040211,-0.00195683566040211,-0.00195683566040211,0.00726725064618356,0.0565431050115126,0.00727948971973518,0.00253289513696966,0,0.00699151955769621,0.00706528517984567,-0.00502678961028629
2015-04-17,-0.00184703376454593,0.000771310019822924,-0.000225779061423625,-0.00569909338701098,-0.0191898229710503,-0.00037770017808162,-0.00683195226747267,0.000805410776742114,0.000805410776742114,0.000805410776742114,-0.00291727650112899,0.00565872430691226,0.00043017363884566,-0.00534398235787318,-0.00104119677611595,0.00278279089706756,0.00381887711431801,-0.00263204679456644
2015-04-20,-0.000600478355652967,-0.00184703376454593,0.00022577906142366,-0.0156701560506972,-0.0261890947875521,-0.0155557073688582,-0.016447773062551,-0.0117804408107263,-0.0117804408107263,-0.0117804408107263,0.00408182827641521,-0.0172524864576853,-0.00338480798282826,-0.00113636927714812,0.00137415091475956,0.00735152650379714,0.00627694265189035,-0.000831271286406933
2015-04-21,-0.00109064068027922,-0.000600478355652967,-0.000117791411178985,0.00858213056234252,0.0172357702885754,0.0116354769774009,0.00853984660591513,-0.000936210585316797,-0.000936210585316797,-0.000936210585316797,-0.00784516117292518,0.0114164454880754,-0.0210574058634381,-0.000787474338407619,0.00163541399941814,0.00506821834951613,0.00310872620056351,-0.00190024525149277
2015-04-22,-0.00236556622410086,-0.00109064068027922,0.00035333261725751,0.000973060020391041,0.00400058788690885,-0.00474315094958233,0.00337001826047584,0.0138886779359401,0.0138886779359401,0.0138886779359401,0.00784516117292517,-0.0200652201200269,0.00746442206710075,-0.00145992531648527,-0.0018573711071186,-0.00582066908159306,-0.00391391242074186,0.00316788842372192
2015-04-23,0.00156779489771511,-0.00236556622410086,0.000618031833595433,0.00354675224641347,-0.00606631104388085,0.00492832127446923,0.000926978995278574,0.0112285774715122,0.0112285774715122,0.0112285774715122,-0.0133904416686075,0.01615547641483,-0.0132736194356126,-0.00127674729466122,-0.00219447580392828,-0.00053701370489333,0.00173091870005298,0.00366794082406321
2015-04-24,0.000631102032677662,0.00156779489771511,-0.000117690904590402,-0.0061943774581951,-0.0121904220460448,0.0011313930454507,-0.00489110938961142,0.00266606967218046,0.00266606967218046,0.00266606967218046,0.00629910103554894,0.0277454491552653,0.0020876173958502,0.0140515266559294,-0.00851782012315256,-0.00148130646617227,0.00680343274979031,0.00264621600846564
2015-04-27,-0.00303036773813562,0.000631102032677662,-0.000225612957026201,0.00434283081966102,0.00741636250916948,0.00118715378848864,0.00400357198842192,-0.00833732558013255,-0.00833732558013255,-0.00833732558013255,-0.0162056831541153,-0.0102707836363764,-0.0122716529670221,-0.00640570212132402,0.00758579526660695,0.00828198991885526,0.00096312130509101,-0.00316463544016621
2015-04-28,0.00377871182657662,-0.00303036773813562,-4.90530312419934e-05,0.0128860692884516,0.0191461155441576,-0.00233511330528289,0.0123345352298728,-0.00183578383840389,-0.00183578383840389,-0.00183578383840389,0.0236295190008296,-0.00280357629566096,0.0474152098295896,0.00264829127456528,-0.00341556573818116,0.00497603174699832,0.00823726251635536,-0.00540045251930003
2015-04-30,0.000550669706215505,0.00377871182657662,7.84083113211704e-05,-0.0182973155998034,-0.0190774905751445,0.00399301735219402,-0.0174878055693937,0.0037774580119542,0.0037774580119542,0.0037774580119542,0.00885286945397792,0.001227514369982,0.0119479242809818,0.00269905696916498,-0.00239085716321187,0.000826783413760861,0.00310063080047134,0.00167187177238979
2015-05-07,-0.00370392536159288,0.000550669706215505,0.00010762840813279,-0.0248332255567695,-0.0307150129976157,-0.0149997884914493,-0.0247989246572115,-0.0272353179653241,-0.0272353179653241,-0.0272353179653241,-0.0229088056837387,0.0177654443641646,-0.0333017894884353,-0.00363011480029424,0.00724438944249674,0.0131503146662255,0.0059827821269774,0.001236394842109
2015-05-08,0.00293933964121356,-0.00370392536159288,-0.00030334610555192,-0.0158326277348104,-0.00405996938558393,0.00467172648235583,-0.0179810155193486,-0.0117500853057959,-0.0117500853057959,-0.0117500853057959,-0.00665912584828908,-0.033205703917261,-0.0129443749607402,0.00233120547925617,0.00938530233980478,0.0137752102997042,0.00445551020604523,-0.00438740628323259
2015-05-11,-0.000351305999577204,0.00293933964121356,-2.93609587352539e-05,0.0244941046083329,0.0261079501755868,0.0147890039476301,0.0237586335762457,0.00450978571096544,0.00450978571096544,0.00450978571096544,0.00565040676856418,0.00760588484677515,0.0103931980591465,-0.00275564551418135,-0.018996500690655,-0.00836893874598415,0.0107729897191553,0.00260969756641227
